date,oil_hdd,ne_hdd,hdd_NY,hdd_PA,hdd_MA,hdd_CT,hdd_ME,hdd_NJ,hdd_NH,hdd_MD,hdd_RI,hdd_VA,hdd_VT,hdd_NC,hdd_OH,hdd_AK,hdd_WA,hdd_MI
2022-07-24,0.1872724172433216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04591317502169,3.8192238537678302,0.0268013902249852
2022-07-25,0.1491720824965754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.820483422460248,0.087386324435288,0.3411380965554298
2022-07-26,0.0734216085421076,0.0093036779481951,0.0585486728858844,0.0063826784267749,0.0,0.0,0.0183322743551714,0.0,0.0516068227351132,0.0,0.0,0.0,0.0037126276876589,0.0,0.0,3.3329325987701943,0.0230251786674776,0.1054210495729119
2022-07-27,0.0204464320111479,0.0101289272532648,0.0371774261684323,0.0006035468116863,0.0,0.0,0.0281762588277059,0.0,0.034425086924997,0.0,0.0,0.0,0.0237897297252567,0.0,0.0,0.0435067649053245,0.0252368822107983,0.0291243047457095
2022-07-28,0.0235117462164028,0.0070051659298577,0.0,0.0,0.0,0.0,0.0405485456371516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101878308019318,0.0386012228238645,0.1619123489373845
2022-07-29,0.0254460531732372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6251458939487818,0.0186995056937539,0.2969744978101451
2022-07-30,0.0363601941754068,0.0022234097696746,0.0183278171433686,0.0,0.0,0.0,0.0,0.0,0.0193391957064466,0.0,0.0,0.0,0.0,0.0,0.0,1.8438607037541737,0.0144863370042478,0.0483407590962151
2022-07-31,0.0581976835932407,0.0030043258459357,0.0104433924454112,0.0001526050421082,0.0,0.0,0.0,0.0,0.0243743984118049,0.0,0.0,0.0,0.0036874091594697,0.0,0.0,3.517473708477894,0.0177230356637337,0.0
2022-08-01,0.1251245120833911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.290912668632663,0.0609462106011009,0.0020654557700154
2022-08-02,0.1541005425907571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.832024438570956,0.788456759689985,0.1981042126966138
2022-08-03,0.2358157535885642,0.0077389005713951,0.0158368872482473,0.0,0.0,0.0,0.0357311934059736,0.0,0.0115913792088293,0.0,0.0,0.0,0.0042588289847085,0.0,0.0,13.816985150552105,3.0003420397994938,0.0
2022-08-04,0.2102318281101228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49012594673954,4.147973054884001,0.0907861692236571
2022-08-05,0.2009912894057589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.189242226282293,7.406155385550872,0.0797154134019706
2022-08-06,0.1390715468874661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.395118328136053,3.094349426261012,0.0
2022-08-07,0.1541403844488089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.70465632675642,0.1625818062565178,0.2183838987099794
2022-08-08,0.2095601374391022,0.0620806019474611,0.0,0.0,0.0,0.0,0.3593459664558733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.600783056322774,0.0251606886335733,0.5034620533978162
2022-08-09,0.2202362824645398,0.3143759530783392,0.0024437353165342,0.0,0.0,0.0,1.8197267285685876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034399369825488,0.1166012529296761,0.4147215600563857
2022-08-10,0.1566362733387234,0.2737592263820708,0.0858991049901403,0.0,0.0,0.0,1.3004493463941482,0.0,0.1288696600535677,0.0,0.0,0.0,0.625647940789195,0.0,0.0,1.701093177517098,0.2867103041186204,0.0
2022-08-11,0.08556917317801,0.0498984402284481,0.0301538698981977,0.0,0.0,0.0,0.2231623896810902,0.0,0.0766674616037333,0.0,0.0,0.0,0.0461880636802357,0.0,0.0,1.589648064106887,3.046238439143999,0.1747643701110118
2022-08-12,0.2776516727281285,0.243138315787353,0.2220319367172323,0.0020003232371747,0.0,0.0,0.5056106879795557,0.0,0.3969212083196851,0.0,0.0,0.0,2.0105981258166454,0.0,0.0,6.323682457549973,1.5802043292175556,0.5420766313688811
