T	BoM MJO RMM RMM1
    2452670.    	  -0.1190600    
    2452671.    	  -0.2052300    
    2452672.    	   0.1516380    
    2452673.    	   0.5998400    
    2452674.    	   0.7434500    
    2452675.    	   0.8170180    
    2452676.    	   0.8311410    
    2452677.    	   0.7403050    
    2452678.    	   0.1954200    
    2452679.    	  -0.1248300    
    2452680.    	  -0.3103300    
    2452681.    	  -0.5537400    
    2452682.    	  -0.7097800    
    2452683.    	  -0.7994100    
    2452684.    	  -0.6925900    
    2452685.    	  -0.7444800    
    2452686.    	  -0.4922900    
    2452687.    	  -0.3582600    
    2452688.    	  -0.1151400    
    2452689.    	   0.3658400    
    2452690.    	   0.4526990    
    2452691.    	   0.4528890    
    2452692.    	   0.2048550    
    2452693.    	   2.5336999E-02
    2452694.    	   8.8762604E-02
    2452695.    	   0.6344290    
    2452696.    	   0.8949110    
    2452697.    	   0.9783200    
    2452698.    	    1.019130    
    2452699.    	    1.188850    
    2452700.    	    1.218421    
    2452701.    	    1.094932    
    2452702.    	    1.138305    
    2452703.    	    1.231312    
    2452704.    	    1.048037    
    2452705.    	   0.7810452    
    2452706.    	   0.7037488    
    2452707.    	   0.8258114    
    2452708.    	   0.5676882    
    2452709.    	   0.5637109    
    2452710.    	   0.4104344    
    2452711.    	  -0.5504066    
    2452712.    	   -1.248379    
    2452713.    	   -1.812245    
    2452714.    	   -1.931087    
    2452715.    	   -2.220281    
    2452716.    	   -2.260900    
    2452717.    	   -1.993995    
    2452718.    	   -1.632387    
    2452719.    	   -1.441097    
    2452720.    	   -1.186509    
    2452721.    	   -1.036155    
    2452722.    	  -0.8731047    
    2452723.    	  -0.5568531    
    2452724.    	  -0.3012393    
    2452725.    	  -1.2867038E-02
    2452726.    	   0.4396552    
    2452727.    	   0.5965379    
    2452728.    	   0.6985573    
    2452729.    	    1.046499    
    2452730.    	    1.503578    
    2452731.    	    1.877710    
    2452732.    	    1.794368    
    2452733.    	    1.329642    
    2452734.    	    1.072212    
    2452735.    	   0.8435813    
    2452736.    	   0.5571386    
    2452737.    	   8.6441882E-02
    2452738.    	  -0.1530047    
    2452739.    	  -0.6264240    
    2452740.    	   -1.072249    
    2452741.    	   -1.333816    
    2452742.    	   -1.320310    
    2452743.    	   -1.049809    
    2452744.    	  -0.7911373    
    2452745.    	  -0.8156282    
    2452746.    	  -0.9383315    
    2452747.    	  -0.6682377    
    2452748.    	  -0.2493815    
    2452749.    	   0.1125271    
    2452750.    	   6.8539478E-02
    2452751.    	  -0.4233621    
    2452752.    	  -0.5836100    
    2452753.    	  -0.4149302    
    2452754.    	  -0.5212650    
    2452755.    	  -0.7236737    
    2452756.    	  -0.6696221    
    2452757.    	  -0.5526123    
    2452758.    	  -0.4019575    
    2452759.    	  -0.3635891    
    2452760.    	  -0.2011518    
    2452761.    	   0.1302846    
    2452762.    	   0.1507427    
    2452763.    	   0.2149903    
    2452764.    	   0.4503525    
    2452765.    	   0.5400865    
    2452766.    	   0.5833583    
    2452767.    	   0.5020812    
    2452768.    	   0.7121376    
    2452769.    	    1.201179    
    2452770.    	    1.536324    
    2452771.    	    1.859689    
    2452772.    	    2.171877    
    2452773.    	    2.451715    
    2452774.    	    2.521220    
    2452775.    	    2.265346    
    2452776.    	    2.025661    
    2452777.    	    1.590226    
    2452778.    	   0.9371619    
    2452779.    	   0.4159090    
    2452780.    	  -0.1227714    
    2452781.    	  -0.4601829    
    2452782.    	  -0.4608533    
    2452783.    	  -0.4246010    
    2452784.    	  -0.6381681    
    2452785.    	   -1.247447    
    2452786.    	   -1.645113    
    2452787.    	   -1.488993    
    2452788.    	   -1.210777    
    2452789.    	   -1.132954    
    2452790.    	   -1.188906    
    2452791.    	   -1.265055    
    2452792.    	   -1.458048    
    2452793.    	   -1.717209    
    2452794.    	   -1.761595    
    2452795.    	   -1.957774    
    2452796.    	   -1.814201    
    2452797.    	   -1.638290    
    2452798.    	   -1.719305    
    2452799.    	   -1.884080    
    2452800.    	   -2.078389    
    2452801.    	   -2.010156    
    2452802.    	   -1.909754    
    2452803.    	   -1.827689    
    2452804.    	   -1.695950    
    2452805.    	   -1.596169    
    2452806.    	   -1.718670    
    2452807.    	   -1.832082    
    2452808.    	   -1.955856    
    2452809.    	   -1.828559    
    2452810.    	   -1.497164    
    2452811.    	   -1.520579    
    2452812.    	   -1.264022    
    2452813.    	   -1.202825    
    2452814.    	  -0.9202628    
    2452815.    	  -0.5749490    
    2452816.    	  -0.7106817    
    2452817.    	  -0.8500394    
    2452818.    	  -0.8473664    
    2452819.    	  -0.5782622    
    2452820.    	  -0.3950483    
    2452821.    	  -0.6511099    
    2452822.    	   -1.008619    
    2452823.    	   -1.006736    
    2452824.    	   -1.202117    
    2452825.    	  -0.9294699    
    2452826.    	  -0.7668265    
    2452827.    	  -0.7123240    
    2452828.    	  -0.7810639    
    2452829.    	  -0.6671423    
    2452830.    	  -0.5952462    
    2452831.    	  -0.5813438    
    2452832.    	  -0.2170784    
    2452833.    	  -0.1345211    
    2452834.    	  -0.2302961    
    2452835.    	  -0.2468255    
    2452836.    	  -0.3093691    
    2452837.    	  -0.3034908    
    2452838.    	   1.8676125E-03
    2452839.    	   0.6509587    
    2452840.    	    1.006942    
    2452841.    	    1.149119    
    2452842.    	    1.237175    
    2452843.    	    1.323801    
    2452844.    	    1.168034    
    2452845.    	    1.016589    
    2452846.    	   0.7633310    
    2452847.    	   0.2764319    
    2452848.    	  -0.1425114    
    2452849.    	  -0.2318537    
    2452850.    	  -0.3490225    
    2452851.    	  -0.4074001    
    2452852.    	  -0.3819154    
    2452853.    	   6.3668028E-02
    2452854.    	   0.4625708    
    2452855.    	   0.4061716    
    2452856.    	   0.3084254    
    2452857.    	   0.1100167    
    2452858.    	   1.5981037E-02
    2452859.    	  -0.1619415    
    2452860.    	   2.2791203E-02
    2452861.    	   9.2524201E-02
    2452862.    	   9.9939056E-02
    2452863.    	   0.2976491    
    2452864.    	   7.1083702E-02
    2452865.    	  -0.2491216    
    2452866.    	  -0.3954191    
    2452867.    	  -0.6152823    
    2452868.    	  -0.3562283    
    2452869.    	  -0.1173809    
    2452870.    	   0.2121120    
    2452871.    	   0.6913151    
    2452872.    	   0.6976293    
    2452873.    	   0.7426656    
    2452874.    	   0.7622601    
    2452875.    	    1.144888    
    2452876.    	    1.023709    
    2452877.    	   0.7080513    
    2452878.    	   0.3218613    
    2452879.    	  -1.7009526E-02
    2452880.    	  -3.4634568E-02
    2452881.    	  -0.3097522    
    2452882.    	  -0.4054235    
    2452883.    	  -0.1791182    
    2452884.    	  -0.2879867    
    2452885.    	  -0.2843395    
    2452886.    	  -0.1843054    
    2452887.    	  -0.1180879    
    2452888.    	   3.8778063E-02
    2452889.    	   0.4305516    
    2452890.    	   0.7764398    
    2452891.    	    1.071475    
    2452892.    	    1.154541    
    2452893.    	    1.178310    
    2452894.    	    1.124966    
    2452895.    	   0.8503502    
    2452896.    	    1.089027    
    2452897.    	   0.9735840    
    2452898.    	    1.123834    
    2452899.    	    1.185195    
    2452900.    	    1.160564    
    2452901.    	   0.9938908    
    2452902.    	   0.8069166    
    2452903.    	   0.5431550    
    2452904.    	   3.3530001E-02
    2452905.    	  -0.3931624    
    2452906.    	  -0.4280706    
    2452907.    	  -0.2012657    
    2452908.    	  -4.8944773E-03
    2452909.    	   0.3887027    
    2452910.    	   0.6160735    
    2452911.    	   0.8282180    
    2452912.    	    1.110390    
    2452913.    	    1.014996    
    2452914.    	   0.7356642    
    2452915.    	   0.5186457    
    2452916.    	   0.4143166    
    2452917.    	   0.2307429    
    2452918.    	   0.4258718    
    2452919.    	   0.6084775    
    2452920.    	   0.6379674    
    2452921.    	   0.7358955    
    2452922.    	    1.052985    
    2452923.    	    1.106124    
    2452924.    	    1.065485    
    2452925.    	    1.034171    
    2452926.    	    1.035578    
    2452927.    	   0.8706391    
    2452928.    	    1.058483    
    2452929.    	    1.229145    
    2452930.    	    1.219011    
    2452931.    	    1.276076    
    2452932.    	    1.167272    
    2452933.    	    1.126693    
    2452934.    	   0.8104044    
    2452935.    	   0.9067852    
    2452936.    	   0.6997159    
    2452937.    	   0.1422825    
    2452938.    	  -0.4425611    
    2452939.    	  -0.8729803    
    2452940.    	   -1.289805    
    2452941.    	   -1.314077    
    2452942.    	   -1.285326    
    2452943.    	   -1.167866    
    2452944.    	  -0.9157193    
    2452945.    	  -0.6091957    
    2452946.    	  -0.2313521    
    2452947.    	  -0.2350650    
    2452948.    	  -0.3628782    
    2452949.    	  -0.4076578    
    2452950.    	  -0.1248087    
    2452951.    	  -4.6513396E-04
    2452952.    	   7.4677087E-02
    2452953.    	   0.1887005    
    2452954.    	   0.5139601    
    2452955.    	   0.6848065    
    2452956.    	   0.7805317    
    2452957.    	   0.5754319    
    2452958.    	   0.6655544    
    2452959.    	   0.6307400    
    2452960.    	   0.5085115    
    2452961.    	   5.2193947E-02
    2452962.    	  -8.8928074E-02
    2452963.    	  -0.2293772    
    2452964.    	  -0.4522826    
    2452965.    	  -0.5562862    
    2452966.    	  -0.6155822    
    2452967.    	  -0.7229762    
    2452968.    	  -0.4891658    
    2452969.    	  -0.1787438    
    2452970.    	  -7.4110322E-02
    2452971.    	  -0.2158459    
    2452972.    	  -0.3657936    
    2452973.    	  -0.3516045    
    2452974.    	  -0.3461739    
    2452975.    	  -0.3238672    
    2452976.    	  -0.3698036    
    2452977.    	  -0.2366521    
    2452978.    	  -0.3658961    
    2452979.    	  -0.2507695    
    2452980.    	  -0.1536731    
    2452981.    	   0.1284006    
    2452982.    	   7.8910775E-02
    2452983.    	   0.1588238    
    2452984.    	   0.2839328    
    2452985.    	   0.7900131    
    2452986.    	   0.8922550    
    2452987.    	    1.108170    
    2452988.    	    1.370125    
    2452989.    	    1.837663    
    2452990.    	    1.929032    
    2452991.    	    1.879762    
    2452992.    	    1.771799    
    2452993.    	    1.990899    
    2452994.    	    1.999711    
    2452995.    	    1.843044    
    2452996.    	    1.802259    
    2452997.    	    1.438592    
    2452998.    	   0.8108523    
    2452999.    	   0.3876138    
    2453000.    	   9.7586706E-02
    2453001.    	  -0.1358259    
    2453002.    	  -0.2562947    
    2453003.    	  -0.3865090    
    2453004.    	  -0.2667827    
    2453005.    	   0.1909940    
    2453006.    	   0.6205190    
    2453007.    	   0.7828004    
    2453008.    	   0.6583510    
    2453009.    	  -5.9538249E-02
    2453010.    	  -0.4603662    
    2453011.    	  -0.7642236    
    2453012.    	   -1.011772    
    2453013.    	   -1.558007    
    2453014.    	   -1.864554    
    2453015.    	   -2.114676    
    2453016.    	   -2.308354    
    2453017.    	   -2.420023    
    2453018.    	   -2.199588    
    2453019.    	   -2.038639    
    2453020.    	   -2.132404    
    2453021.    	   -2.252917    
    2453022.    	   -2.160182    
    2453023.    	   -1.863239    
    2453024.    	   -1.663755    
    2453025.    	   -1.962265    
    2453026.    	   -1.838562    
    2453027.    	   -1.422309    
    2453028.    	  -0.7169812    
    2453029.    	  -0.4773178    
    2453030.    	  -0.4003245    
    2453031.    	  -0.3241714    
    2453032.    	   0.1225078    
    2453033.    	   0.5233682    
    2453034.    	   0.8816898    
    2453035.    	    1.423681    
    2453036.    	    1.549132    
    2453037.    	    1.840668    
    2453038.    	    1.935323    
    2453039.    	    2.192156    
    2453040.    	    2.373142    
    2453041.    	    2.381851    
    2453042.    	    2.343174    
    2453043.    	    2.481497    
    2453044.    	    2.505723    
    2453045.    	    2.124544    
    2453046.    	    1.654546    
    2453047.    	    1.126601    
    2453048.    	   0.6749288    
    2453049.    	   0.6574982    
    2453050.    	   0.5946413    
    2453051.    	   0.6000975    
    2453052.    	   0.6400068    
    2453053.    	   0.7331414    
    2453054.    	   0.5232271    
    2453055.    	  -9.6170135E-02
    2453056.    	  -0.7011139    
    2453057.    	  -0.7320737    
    2453058.    	  -0.6294878    
    2453059.    	  -0.1698752    
    2453060.    	   0.2094772    
    2453061.    	   0.3619578    
    2453062.    	   0.8763453    
    2453063.    	    1.419469    
    2453064.    	    1.464237    
    2453065.    	    1.422720    
    2453066.    	    1.514328    
    2453067.    	    1.357098    
    2453068.    	    1.223348    
    2453069.    	   0.8636562    
    2453070.    	   0.5336633    
    2453071.    	   0.7545747    
    2453072.    	   0.6555572    
    2453073.    	   0.6649875    
    2453074.    	   0.9359629    
    2453075.    	    1.417351    
    2453076.    	    1.711848    
    2453077.    	    2.024359    
    2453078.    	    2.219252    
    2453079.    	    2.285988    
    2453080.    	    2.346282    
    2453081.    	    2.368277    
    2453082.    	    2.522039    
    2453083.    	    2.395643    
    2453084.    	    2.209472    
    2453085.    	    2.098912    
    2453086.    	    1.864760    
    2453087.    	    1.488813    
    2453088.    	    1.150223    
    2453089.    	   0.5950820    
    2453090.    	   5.1317591E-02
    2453091.    	  -0.7012215    
    2453092.    	   -1.270252    
    2453093.    	   -1.541012    
    2453094.    	   -1.811024    
    2453095.    	   -2.031383    
    2453096.    	   -2.068182    
    2453097.    	   -1.926266    
    2453098.    	   -1.624371    
    2453099.    	   -1.317205    
    2453100.    	   -1.037469    
    2453101.    	  -0.7872248    
    2453102.    	  -0.5004710    
    2453103.    	  -0.2458445    
    2453104.    	  -8.8304326E-02
    2453105.    	  -0.3278716    
    2453106.    	  -0.6247766    
    2453107.    	  -0.8642038    
    2453108.    	  -0.7278513    
    2453109.    	  -0.7954195    
    2453110.    	  -0.9327525    
    2453111.    	  -0.8267936    
    2453112.    	  -0.8248987    
    2453113.    	  -0.4877198    
    2453114.    	  -0.1963150    
    2453115.    	  -0.4470978    
    2453116.    	  -0.8112251    
    2453117.    	  -0.8949013    
    2453118.    	  -0.9324046    
    2453119.    	   -1.084895    
    2453120.    	  -0.9743378    
    2453121.    	   -1.008725    
    2453122.    	  -0.5726199    
    2453123.    	  -0.1226045    
    2453124.    	   0.4480449    
    2453125.    	   0.8376641    
    2453126.    	    1.015806    
    2453127.    	    1.021482    
    2453128.    	    1.051540    
    2453129.    	    1.117669    
    2453130.    	   0.9223413    
    2453131.    	    1.040446    
    2453132.    	    1.228272    
    2453133.    	    1.745362    
    2453134.    	    1.893693    
    2453135.    	    1.789905    
    2453136.    	    1.693980    
    2453137.    	    1.755393    
    2453138.    	    1.753066    
    2453139.    	    1.386164    
    2453140.    	   0.6869130    
    2453141.    	   0.3463250    
    2453142.    	   3.4202967E-02
    2453143.    	  -0.3742702    
    2453144.    	  -0.8099846    
    2453145.    	  -0.6598712    
    2453146.    	  -0.5946582    
    2453147.    	  -0.4644151    
    2453148.    	  -0.5538234    
    2453149.    	  -0.4273768    
    2453150.    	  -0.6784077    
    2453151.    	   -1.114675    
    2453152.    	   -1.317495    
    2453153.    	   -1.281155    
    2453154.    	   -1.255044    
    2453155.    	  -0.9101577    
    2453156.    	  -0.5092511    
    2453157.    	  -0.1221732    
    2453158.    	  -0.1574591    
    2453159.    	  -8.9063108E-02
    2453160.    	  -0.1286629    
    2453161.    	  -0.4283985    
    2453162.    	  -0.5918426    
    2453163.    	  -0.5467439    
    2453164.    	  -0.4437468    
    2453165.    	  -0.3577314    
    2453166.    	  -0.2006456    
    2453167.    	   0.1237267    
    2453168.    	   9.4831087E-02
    2453169.    	   0.2584300    
    2453170.    	   0.4636127    
    2453171.    	   0.7160017    
    2453172.    	   0.4167768    
    2453173.    	   0.1013957    
    2453174.    	  -6.8306960E-02
    2453175.    	   7.7869587E-02
    2453176.    	   0.1860053    
    2453177.    	   0.3049152    
    2453178.    	   0.1298231    
    2453179.    	  -7.4472554E-02
    2453180.    	  -0.4120947    
    2453181.    	  -0.4817106    
    2453182.    	  -0.3171920    
    2453183.    	  -0.4490248    
    2453184.    	  -0.6454731    
    2453185.    	  -0.6524984    
    2453186.    	  -0.9195471    
    2453187.    	   -1.264206    
    2453188.    	   -1.529152    
    2453189.    	   -1.759549    
    2453190.    	   -2.110638    
    2453191.    	   -2.207120    
    2453192.    	   -2.584865    
    2453193.    	   -2.669937    
    2453194.    	   -2.723048    
    2453195.    	   -2.545532    
    2453196.    	   -2.424051    
    2453197.    	   -2.381102    
    2453198.    	   -2.096455    
    2453199.    	   -1.925796    
    2453200.    	   -2.034208    
    2453201.    	   -1.791789    
    2453202.    	   -1.647641    
    2453203.    	   -1.572388    
    2453204.    	   -1.299367    
    2453205.    	   -1.149228    
    2453206.    	   -1.131436    
    2453207.    	   -1.011960    
    2453208.    	   -1.030742    
    2453209.    	   -1.047109    
    2453210.    	  -0.9981688    
    2453211.    	  -0.7934776    
    2453212.    	  -0.3672251    
    2453213.    	  -0.2255216    
    2453214.    	  -0.1576076    
    2453215.    	   4.9040951E-02
    2453216.    	   0.1101262    
    2453217.    	   0.3372953    
    2453218.    	   0.3163876    
    2453219.    	   0.2723834    
    2453220.    	   0.4435424    
    2453221.    	   0.8262168    
    2453222.    	   0.8255655    
    2453223.    	    1.057665    
    2453224.    	    1.056266    
    2453225.    	    1.124154    
    2453226.    	   0.8814583    
    2453227.    	   0.6199136    
    2453228.    	   0.7169219    
    2453229.    	   0.5439362    
    2453230.    	   0.2436338    
    2453231.    	   0.2006169    
    2453232.    	   0.2895633    
    2453233.    	   0.1723309    
    2453234.    	  -2.2442795E-03
    2453235.    	  -0.2373313    
    2453236.    	  -0.4312512    
    2453237.    	  -0.5322190    
    2453238.    	  -0.8146538    
    2453239.    	   -1.092842    
    2453240.    	   -1.375692    
    2453241.    	   -1.521486    
    2453242.    	   -1.320749    
    2453243.    	   -1.175924    
    2453244.    	   -1.064319    
    2453245.    	  -0.9925981    
    2453246.    	   -1.035576    
    2453247.    	  -0.9256325    
    2453248.    	  -0.8343398    
    2453249.    	  -0.7815087    
    2453250.    	  -0.8441243    
    2453251.    	  -0.8894493    
    2453252.    	   -1.105620    
    2453253.    	   -1.095825    
    2453254.    	  -0.8771218    
    2453255.    	  -0.8598750    
    2453256.    	  -0.7070029    
    2453257.    	  -0.6264098    
    2453258.    	  -0.6389803    
    2453259.    	  -0.4191013    
    2453260.    	  -0.4443775    
    2453261.    	  -0.4689681    
    2453262.    	  -0.5315719    
    2453263.    	  -0.6487426    
    2453264.    	  -0.7072960    
    2453265.    	  -0.8323963    
    2453266.    	  -0.7958187    
    2453267.    	  -0.7231256    
    2453268.    	  -0.7557483    
    2453269.    	  -0.7856916    
    2453270.    	  -0.6860756    
    2453271.    	  -0.4951506    
    2453272.    	  -0.1389929    
    2453273.    	   4.6274181E-02
    2453274.    	   5.8922399E-02
    2453275.    	   0.1638141    
    2453276.    	   0.3932195    
    2453277.    	   0.7436459    
    2453278.    	   0.7742413    
    2453279.    	    1.018279    
    2453280.    	    1.312729    
    2453281.    	    1.554888    
    2453282.    	    1.701677    
    2453283.    	    1.537775    
    2453284.    	    1.465963    
    2453285.    	    1.424347    
    2453286.    	    1.461057    
    2453287.    	    1.338036    
    2453288.    	    1.032754    
    2453289.    	   0.7514504    
    2453290.    	   0.3627470    
    2453291.    	   0.3082848    
    2453292.    	   0.3384451    
    2453293.    	   0.2301901    
    2453294.    	   4.9158119E-02
    2453295.    	  -0.5099706    
    2453296.    	  -0.8939745    
    2453297.    	   -1.334507    
    2453298.    	   -1.731920    
    2453299.    	   -1.816300    
    2453300.    	   -2.008982    
    2453301.    	   -1.874190    
    2453302.    	   -1.571874    
    2453303.    	   -1.477521    
    2453304.    	   -1.477391    
    2453305.    	   -1.236358    
    2453306.    	  -0.9152104    
    2453307.    	  -0.6660524    
    2453308.    	  -0.3219314    
    2453309.    	   0.1871253    
    2453310.    	   0.4110727    
    2453311.    	   0.3491950    
    2453312.    	   0.1335355    
    2453313.    	   0.2271608    
    2453314.    	   0.3363672    
    2453315.    	   0.2690476    
    2453316.    	   2.7382527E-02
    2453317.    	  -9.5076106E-02
    2453318.    	  -0.1789266    
    2453319.    	  -0.2765550    
    2453320.    	  -0.2507356    
    2453321.    	  -0.2089764    
    2453322.    	  -0.3609613    
    2453323.    	  -0.1660669    
    2453324.    	   0.2203897    
    2453325.    	   0.4488440    
    2453326.    	   0.4612106    
    2453327.    	   0.3657337    
    2453328.    	   8.8993937E-02
    2453329.    	  -3.0210096E-02
    2453330.    	   3.6371998E-02
    2453331.    	   1.2906568E-02
    2453332.    	  -0.1591774    
    2453333.    	  -0.4257235    
    2453334.    	  -0.2630783    
    2453335.    	   6.1827984E-02
    2453336.    	   0.1624895    
    2453337.    	   0.3393674    
    2453338.    	   0.4379323    
    2453339.    	   0.5390562    
    2453340.    	   0.8527337    
    2453341.    	   0.8522900    
    2453342.    	   0.8731369    
    2453343.    	   0.6686066    
    2453344.    	   0.3627040    
    2453345.    	   0.3929327    
    2453346.    	   0.3834310    
    2453347.    	   8.1188463E-02
    2453348.    	   0.2863053    
    2453349.    	   0.4120564    
    2453350.    	   0.1859667    
    2453351.    	  -0.1127180    
    2453352.    	  -0.1822270    
    2453353.    	   9.3176104E-02
    2453354.    	   0.3219823    
    2453355.    	   0.5131712    
    2453356.    	   0.1866633    
    2453357.    	   0.2904957    
    2453358.    	   0.3575370    
    2453359.    	   0.3740356    
    2453360.    	   0.4844967    
    2453361.    	   0.4083974    
    2453362.    	   0.1493613    
    2453363.    	  -0.3986358    
    2453364.    	  -0.7998560    
    2453365.    	  -0.7773105    
    2453366.    	  -0.3640081    
    2453367.    	  -6.2805980E-02
    2453368.    	   0.1699953    
    2453369.    	   0.3830602    
    2453370.    	   0.7313915    
    2453371.    	   0.7545332    
    2453372.    	    1.047539    
    2453373.    	    1.344820    
    2453374.    	    1.572067    
    2453375.    	    1.988221    
    2453376.    	    1.917870    
    2453377.    	    1.596739    
    2453378.    	    1.465877    
    2453379.    	    1.346138    
    2453380.    	    1.155629    
    2453381.    	   0.8303235    
    2453382.    	   0.4597127    
    2453383.    	   0.4611638    
    2453384.    	   0.5070138    
    2453385.    	   0.3513706    
    2453386.    	   0.3175346    
    2453387.    	   0.4113807    
    2453388.    	   0.2445101    
    2453389.    	   0.1811264    
    2453390.    	   0.1070499    
    2453391.    	  -0.4931633    
    2453392.    	  -0.9846431    
    2453393.    	  -0.9620119    
    2453394.    	  -0.7383050    
    2453395.    	  -0.4850697    
    2453396.    	  -8.7283485E-02
    2453397.    	   0.2615189    
    2453398.    	   0.3382531    
    2453399.    	   0.5864928    
    2453400.    	   0.5715386    
    2453401.    	   0.8669262    
    2453402.    	    1.018696    
    2453403.    	   0.8827575    
    2453404.    	   0.5876894    
    2453405.    	   0.5229519    
    2453406.    	   0.4501014    
    2453407.    	   0.3988746    
    2453408.    	   0.1609026    
    2453409.    	  -0.2477233    
    2453410.    	  -0.4223354    
    2453411.    	  -0.5717879    
    2453412.    	  -0.8330178    
    2453413.    	   -1.081978    
    2453414.    	   -1.186654    
    2453415.    	   -1.180668    
    2453416.    	   -1.166871    
    2453417.    	   -1.033395    
    2453418.    	  -0.8440908    
    2453419.    	  -0.4224055    
    2453420.    	  -0.1684298    
    2453421.    	  -5.7608373E-02
    2453422.    	  -0.1424015    
    2453423.    	  -0.3500366    
    2453424.    	  -0.7925208    
    2453425.    	  -0.8411632    
    2453426.    	  -0.8487301    
    2453427.    	   -1.093108    
    2453428.    	   -1.391017    
    2453429.    	   -1.432431    
    2453430.    	   -1.374430    
    2453431.    	   -1.195419    
    2453432.    	   -1.131411    
    2453433.    	   -1.164805    
    2453434.    	   -1.289092    
    2453435.    	   -1.509748    
    2453436.    	   -1.293040    
    2453437.    	   -1.338542    
    2453438.    	   -1.436637    
    2453439.    	   -1.415058    
    2453440.    	   -1.161339    
    2453441.    	  -0.9932909    
    2453442.    	  -0.9961856    
    2453443.    	  -0.8984605    
    2453444.    	  -0.8310549    
    2453445.    	   -1.066084    
    2453446.    	   -1.326483    
    2453447.    	  -0.8360052    
    2453448.    	  -0.5243003    
    2453449.    	  -0.4483463    
    2453450.    	  -8.2862258E-02
    2453451.    	   0.2577623    
    2453452.    	   0.2420098    
    2453453.    	   0.7608776    
    2453454.    	   0.8686611    
    2453455.    	   0.8498344    
    2453456.    	   0.9978582    
    2453457.    	   0.9882113    
    2453458.    	    1.202495    
    2453459.    	    1.375386    
    2453460.    	    1.776151    
    2453461.    	    2.033417    
    2453462.    	    2.149578    
    2453463.    	    2.422112    
    2453464.    	    2.672878    
    2453465.    	    2.841119    
    2453466.    	    2.730498    
    2453467.    	    2.975246    
    2453468.    	    3.196610    
    2453469.    	    3.016750    
    2453470.    	    2.893727    
    2453471.    	    2.618211    
    2453472.    	    2.331682    
    2453473.    	    2.028374    
    2453474.    	    1.765171    
    2453475.    	    1.283797    
    2453476.    	   0.6930921    
    2453477.    	   5.7536975E-02
    2453478.    	  -0.5771187    
    2453479.    	   -1.356434    
    2453480.    	   -1.993682    
    2453481.    	   -2.379920    
    2453482.    	   -2.396040    
    2453483.    	   -2.389703    
    2453484.    	   -2.392277    
    2453485.    	   -2.473821    
    2453486.    	   -2.272864    
    2453487.    	   -2.184415    
    2453488.    	   -2.160811    
    2453489.    	   -1.774658    
    2453490.    	   -1.486141    
    2453491.    	   -1.229336    
    2453492.    	  -0.9620051    
    2453493.    	  -0.7366942    
    2453494.    	  -5.6147203E-02
    2453495.    	   0.7388759    
    2453496.    	    1.535754    
    2453497.    	    2.022314    
    2453498.    	    2.407985    
    2453499.    	    2.543397    
    2453500.    	    2.541574    
    2453501.    	    2.334757    
    2453502.    	    1.901451    
    2453503.    	    1.258595    
    2453504.    	   0.3937728    
    2453505.    	  -1.5401848E-02
    2453506.    	  -0.4811986    
    2453507.    	   -1.016749    
    2453508.    	   -1.276934    
    2453509.    	   -1.414191    
    2453510.    	   -1.559031    
    2453511.    	   -1.699649    
    2453512.    	   -1.711908    
    2453513.    	   -1.576566    
    2453514.    	   -1.156167    
    2453515.    	  -0.6669651    
    2453516.    	  -0.2496062    
    2453517.    	   0.1210617    
    2453518.    	   0.2004686    
    2453519.    	   0.5544775    
    2453520.    	   0.4050384    
    2453521.    	   0.5736674    
    2453522.    	   0.6370951    
    2453523.    	   0.7703750    
    2453524.    	   0.4714058    
    2453525.    	   0.4728834    
    2453526.    	   8.9802667E-02
    2453527.    	  -0.1355085    
    2453528.    	  -0.2485841    
    2453529.    	  -0.2848865    
    2453530.    	  -0.2834316    
    2453531.    	  -0.5149254    
    2453532.    	  -0.5216839    
    2453533.    	  -0.5399401    
    2453534.    	  -0.1492659    
    2453535.    	   0.1397014    
    2453536.    	   0.3594321    
    2453537.    	   0.5605216    
    2453538.    	   0.5832921    
    2453539.    	   0.5976686    
    2453540.    	   0.5354737    
    2453541.    	   0.4003386    
    2453542.    	   0.4795293    
    2453543.    	   0.5614678    
    2453544.    	   0.2423988    
    2453545.    	  -9.5737368E-02
    2453546.    	  -0.2087349    
    2453547.    	  -0.6410539    
    2453548.    	  -0.7705835    
    2453549.    	  -0.7041851    
    2453550.    	  -0.6402190    
    2453551.    	  -0.6494540    
    2453552.    	  -0.7411913    
    2453553.    	  -0.6042276    
    2453554.    	  -0.5213273    
    2453555.    	  -0.4898681    
    2453556.    	  -0.4658754    
    2453557.    	  -0.6077964    
    2453558.    	  -0.6776555    
    2453559.    	  -0.6937193    
    2453560.    	  -0.5387651    
    2453561.    	  -0.6148827    
    2453562.    	  -0.8413618    
    2453563.    	   -1.075281    
    2453564.    	   -1.007524    
    2453565.    	  -0.9299525    
    2453566.    	   -1.038428    
    2453567.    	  -0.9159077    
    2453568.    	  -0.4420817    
    2453569.    	  -0.1704171    
    2453570.    	  -0.3013730    
    2453571.    	  -0.1097971    
    2453572.    	   0.1632490    
    2453573.    	   0.4347059    
    2453574.    	   0.4804904    
    2453575.    	   0.6920961    
    2453576.    	   0.8827943    
    2453577.    	    1.052391    
    2453578.    	    1.368541    
    2453579.    	    1.125680    
    2453580.    	   0.9611965    
    2453581.    	    1.058920    
    2453582.    	    1.249724    
    2453583.    	    1.232644    
    2453584.    	    1.078504    
