T	BoM MJO RMM RMM2
julian_day	unitless
    2459475.    	   -1.344949    
    2459476.    	   -1.104154    
    2459477.    	  -0.9066228    
    2459478.    	  -0.8336033    
    2459479.    	  -0.9755258    
    2459480.    	  -0.8226389    
    2459481.    	  -0.2943400    
    2459482.    	  -2.6082490E-02
    2459483.    	   0.1140023    
    2459484.    	  -0.2596166    
    2459485.    	  -0.3796618    
    2459486.    	  -0.3898145    
    2459487.    	  -0.4314268    
    2459488.    	  -0.3146953    
    2459489.    	  -0.1232685    
    2459490.    	   0.1200759    
    2459491.    	   0.3727763    
    2459492.    	   0.4102270    
    2459493.    	   0.5437701    
    2459494.    	   0.6551074    
    2459495.    	   0.7427634    
    2459496.    	   0.7818003    
    2459497.    	   0.5911953    
    2459498.    	   0.8708395    
    2459499.    	    1.312311    
    2459500.    	    1.348701    
    2459501.    	    1.218641    
    2459502.    	   0.9466705    
    2459503.    	   0.7337940    
    2459504.    	   0.3757536    
    2459505.    	   7.1547739E-02
    2459506.    	  -0.3604093    
    2459507.    	  -0.3395925    
    2459508.    	  -0.3917159    
    2459509.    	  -0.4100947    
    2459510.    	  -0.6742218    
    2459511.    	  -0.8276402    
    2459512.    	  -0.8087513    
    2459513.    	  -0.6741440    
    2459514.    	  -0.6115432    
    2459515.    	  -0.4911479    
    2459516.    	  -0.4576887    
    2459517.    	  -0.4080443    
    2459518.    	  -0.3450645    
    2459519.    	  -0.4599892    
    2459520.    	  -0.4326441    
    2459521.    	  -0.5578493    
    2459522.    	  -0.7841573    
    2459523.    	  -0.7857054    
    2459524.    	  -0.9122053    
    2459525.    	  -0.8053273    
    2459526.    	  -0.7964510    
    2459527.    	  -0.8931528    
    2459528.    	  -0.7850705    
    2459529.    	  -0.6509072    
    2459530.    	  -0.3837444    
    2459531.    	  -9.6988291E-02
    2459532.    	  -1.7190251E-02
    2459533.    	   0.1382715    
    2459534.    	  -0.1406830    
    2459535.    	  -0.3663624    
    2459536.    	  -0.4447385    
    2459537.    	  -0.4487848    
    2459538.    	  -0.4519852    
    2459539.    	  -0.4298814    
    2459540.    	  -0.3841936    
    2459541.    	  -0.3369088    
    2459542.    	  -0.6711019    
    2459543.    	  -0.9768425    
    2459544.    	  -0.6544102    
    2459545.    	  -0.4852545    
    2459546.    	  -0.2544669    
    2459547.    	   9.6449085E-02
    2459548.    	   0.4690079    
    2459549.    	   0.7912990    
    2459550.    	    1.068836    
    2459551.    	    1.388375    
    2459552.    	    1.704970    
    2459553.    	    1.642764    
    2459554.    	    1.509644    
    2459555.    	    1.515502    
    2459556.    	    1.703754    
    2459557.    	    2.132967    
    2459558.    	    2.458247    
    2459559.    	    2.377632    
    2459560.    	    2.372473    
    2459561.    	    2.192728    
    2459562.    	    2.158445    
    2459563.    	    1.921970    
    2459564.    	    1.843785    
    2459565.    	    1.863024    
    2459566.    	    1.769795    
    2459567.    	    1.567227    
    2459568.    	    1.585992    
    2459569.    	    2.058447    
    2459570.    	    2.290258    
    2459571.    	    2.519017    
    2459572.    	    2.301164    
    2459573.    	    2.083535    
    2459574.    	    1.864909    
    2459575.    	    1.986975    
    2459576.    	    2.364370    
    2459577.    	    2.012184    
    2459578.    	    1.603296    
    2459579.    	    1.405030    
    2459580.    	    1.453578    
    2459581.    	    1.576584    
    2459582.    	    1.588142    
    2459583.    	    1.838513    
    2459584.    	    1.743420    
    2459585.    	    1.732849    
    2459586.    	    1.712256    
    2459587.    	    1.674984    
    2459588.    	    1.455493    
    2459589.    	    1.242731    
    2459590.    	    1.206697    
    2459591.    	    1.400261    
    2459592.    	    1.116419    
    2459593.    	   0.9737793    
    2459594.    	   0.8424520    
    2459595.    	   0.6090720    
    2459596.    	   0.2618568    
    2459597.    	   0.1849684    
    2459598.    	   0.2913835    
    2459599.    	   0.2707422    
    2459600.    	   0.5201905    
    2459601.    	   0.7157012    
    2459602.    	   0.8508469    
    2459603.    	    1.061192    
    2459604.    	   0.8460618    
    2459605.    	   0.5849821    
    2459606.    	   0.5085465    
    2459607.    	   0.3336853    
    2459608.    	   0.4665706    
    2459609.    	   0.4821071    
    2459610.    	   0.3557124    
    2459611.    	   0.1999054    
    2459612.    	  -0.1882095    
    2459613.    	  -0.5539790    
    2459614.    	  -0.7471843    
    2459615.    	  -0.8083418    
    2459616.    	  -0.9004078    
    2459617.    	   -1.379859    
    2459618.    	   -1.246821    
    2459619.    	   -1.155790    
    2459620.    	   -1.248829    
    2459621.    	   -1.290394    
    2459622.    	   -1.332451    
    2459623.    	   -1.359978    
    2459624.    	   -1.519197    
    2459625.    	   -1.462878    
    2459626.    	   -1.446551    
    2459627.    	   -1.653327    
    2459628.    	   -1.796198    
    2459629.    	   -1.882034    
    2459630.    	   -1.616796    
    2459631.    	   -1.328795    
    2459632.    	   -1.113640    
    2459633.    	   -1.176958    
    2459634.    	  -0.8994436    
    2459635.    	  -0.7365860    
    2459636.    	  -0.6474864    
    2459637.    	  -0.4874415    
    2459638.    	  -0.3221566    
    2459639.    	  -0.2809844    
    2459640.    	  -0.1281284    
    2459641.    	  -8.0907285E-02
    2459642.    	  -4.2535152E-02
    2459643.    	  -0.1273643    
    2459644.    	  -0.1339242    
    2459645.    	  -0.1461455    
    2459646.    	  -0.2111557    
    2459647.    	  -0.4242083    
    2459648.    	  -0.4982407    
    2459649.    	  -0.6556094    
    2459650.    	  -0.8689237    
    2459651.    	   -1.196321    
    2459652.    	   -1.425469    
    2459653.    	   -1.566342    
    2459654.    	   -1.938397    
    2459655.    	   -2.113032    
    2459656.    	   -1.861827    
    2459657.    	   -1.931038    
    2459658.    	   -2.050452    
    2459659.    	   -2.028417    
    2459660.    	   -1.379331    
    2459661.    	  -0.9005988    
    2459662.    	  -0.7931611    
    2459663.    	  -0.6891609    
    2459664.    	  -0.4731329    
    2459665.    	  -0.1358539    
    2459666.    	   6.5701447E-02
    2459667.    	  -0.1425196    
    2459668.    	  -0.1865997    
    2459669.    	   6.9458209E-02
    2459670.    	  -7.8329928E-03
    2459671.    	  -4.1033354E-02
    2459672.    	  -0.1729722    
    2459673.    	  -0.1193946    
    2459674.    	  -0.2356506    
    2459675.    	  -0.4691748    
    2459676.    	  -0.4741628    
    2459677.    	  -0.3112957    
    2459678.    	   5.5651505E-02
    2459679.    	   0.3786843    
    2459680.    	   0.5676522    
    2459681.    	   0.7490959    
    2459682.    	   0.7727746    
    2459683.    	   0.5880338    
    2459684.    	   0.6004401    
    2459685.    	   0.6927882    
    2459686.    	   0.5939963    
    2459687.    	  -1.5024152E-02
    2459688.    	  -0.5523269    
    2459689.    	  -0.7683592    
    2459690.    	  -0.6829451    
    2459691.    	  -0.7190877    
    2459692.    	  -0.5163656    
    2459693.    	  -0.4489811    
    2459694.    	  -0.3401458    
    2459695.    	  -0.3789285    
    2459696.    	  -0.4842062    
    2459697.    	  -0.5461251    
    2459698.    	  -0.6680794    
    2459699.    	  -0.3400106    
    2459700.    	  -0.1310753    
    2459701.    	  -0.1655603    
    2459702.    	  -0.1227076    
    2459703.    	  -0.3416575    
    2459704.    	  -0.7411057    
    2459705.    	  -0.9407595    
    2459706.    	   -1.191440    
    2459707.    	   -1.218140    
    2459708.    	   -1.110135    
    2459709.    	  -0.8650613    
    2459710.    	  -0.4300587    
    2459711.    	   0.3105202    
    2459712.    	    1.078274    
    2459713.    	    1.575089    
    2459714.    	    1.728813    
    2459715.    	    1.784110    
    2459716.    	    1.460184    
    2459717.    	   0.9901339    
    2459718.    	   0.7063302    
    2459719.    	   0.5839263    
    2459720.    	   0.2813503    
    2459721.    	   5.0918035E-02
    2459722.    	  -0.2722290    
    2459723.    	  -0.5548000    
    2459724.    	  -0.3577237    
    2459725.    	   0.1847966    
    2459726.    	   0.5397089    
    2459727.    	    1.036376    
    2459728.    	    1.401455    
    2459729.    	    1.988029    
    2459730.    	    2.086201    
    2459731.    	    1.793186    
    2459732.    	    1.556614    
    2459733.    	    1.482054    
    2459734.    	    1.208940    
    2459735.    	   0.8675529    
    2459736.    	   0.4521632    
    2459737.    	   0.1131865    
    2459738.    	  -0.1392863    
    2459739.    	  -0.2834051    
    2459740.    	  -0.4078158    
    2459741.    	  -0.4957698    
    2459742.    	  -0.7320970    
    2459743.    	  -0.8338650    
    2459744.    	  -0.8716529    
    2459745.    	  -0.9452816    
    2459746.    	   -1.103466    
    2459747.    	   -1.117868    
    2459748.    	  -0.9888545    
    2459749.    	  -0.9107491    
    2459750.    	  -0.7963380    
    2459751.    	  -0.8147219    
    2459752.    	   -1.129972    
    2459753.    	   -1.301816    
    2459754.    	   -1.209179    
    2459755.    	   -1.252775    
    2459756.    	   -1.455130    
    2459757.    	   -1.889860    
    2459758.    	   -1.938215    
    2459759.    	   -1.540771    
    2459760.    	   -1.285049    
    2459761.    	   -1.233656    
    2459762.    	  -0.9112068    
    2459763.    	  -0.7656565    
    2459764.    	  -0.8236041    
    2459765.    	  -0.6641496    
    2459766.    	  -0.4040775    
    2459767.    	  -0.1817728    
    2459768.    	   0.2363657    
    2459769.    	   0.2389225    
    2459770.    	   4.2451143E-02
    2459771.    	  -4.0413719E-02
    2459772.    	   4.0382270E-02
    2459773.    	  -0.1398393    
    2459774.    	  -0.1787158    
    2459775.    	  -0.2146737    
    2459776.    	  -0.2069489    
    2459777.    	  -6.2760010E-02
    2459778.    	  -9.4483666E-02
    2459779.    	  -5.1751114E-02
    2459780.    	  -1.3674909E-02
    2459781.    	  -1.8120527E-02
    2459782.    	  -7.8450441E-02
    2459783.    	  -0.1957047    
    2459784.    	  -0.2957265    
    2459785.    	  -0.7209418    
    2459786.    	  -0.8966494    
    2459787.    	  -0.7967748    
    2459788.    	  -0.7971876    
    2459789.    	  -0.9117485    
    2459790.    	  -0.6768498    
    2459791.    	  -0.6516682    
    2459792.    	  -0.6562190    
    2459793.    	  -0.7926618    
    2459794.    	  -0.8608169    
    2459795.    	  -0.5292850    
    2459796.    	   3.7019622E-02
    2459797.    	   0.2786916    
    2459798.    	   0.4276095    
    2459799.    	   0.6989012    
    2459800.    	   0.6407703    
    2459801.    	   0.4887205    
    2459802.    	   0.3859585    
    2459803.    	   0.1819665    
    2459804.    	  -1.3688613E-02
    2459805.    	  -0.3601416    
    2459806.    	  -0.3711811    
    2459807.    	  -0.1291522    
    2459808.    	   0.1329058    
    2459809.    	   0.2229211    
    2459810.    	  -0.1041571    
    2459811.    	  -0.3013627    
    2459812.    	  -0.4899614    
    2459813.    	  -0.8122568    
    2459814.    	  -0.9966483    
    2459815.    	   -1.248987    
    2459816.    	   -1.248674    
    2459817.    	   -1.484077    
    2459818.    	   -1.630450    
    2459819.    	   -1.760198    
    2459820.    	   -1.678854    
    2459821.    	   -1.246995    
    2459822.    	   -1.055231    
    2459823.    	  -0.9541189    
    2459824.    	  -0.7435797    
    2459825.    	  -0.4764315    
    2459826.    	  -0.2954510    
    2459827.    	  -0.2220046    
    2459828.    	  -0.1825300    
    2459829.    	  -0.3006136    
    2459830.    	  -0.1850104    
    2459831.    	   3.4068823E-02
    2459832.    	   0.1319938    
    2459833.    	   0.1592651    
    2459834.    	   5.8923021E-02
    2459835.    	   3.3907685E-02
    2459836.    	   2.2402255E-02
    2459837.    	   0.2103810    
    2459838.    	   0.2484409    
    2459839.    	   1.9609887E-02
    2459840.    	  -0.2501425    
    2459841.    	  -0.4685387    
    2459842.    	  -0.3748663    
    2459843.    	  -0.2325063    
    2459844.    	  -0.2964201    
    2459845.    	  -2.2455851E-02
    2459846.    	   7.3317170E-02
    2459847.    	  -3.9054487E-02
    2459848.    	   0.3183419    
    2459849.    	   0.2288454    
    2459850.    	  -8.8363908E-02
    2459851.    	  -0.1603784    
    2459852.    	  -0.4334957    
    2459853.    	  -0.5980735    
    2459854.    	  -0.6669840    
    2459855.    	  -0.6418906    
    2459856.    	  -0.6202574    
    2459857.    	  -0.4729180    
    2459858.    	  -0.4471875    
    2459859.    	  -0.2091813    
    2459860.    	  -8.8230841E-04
    2459861.    	   0.4460681    
    2459862.    	   0.7391253    
    2459863.    	   0.9387325    
    2459864.    	    1.198464    
    2459865.    	    1.228448    
    2459866.    	    1.466650    
    2459867.    	    1.837587    
    2459868.    	    1.578328    
    2459869.    	    1.451159    
    2459870.    	    1.422838    
    2459871.    	    1.310207    
    2459872.    	    1.168916    
    2459873.    	    1.268949    
    2459874.    	    1.424281    
    2459875.    	    1.578792    
    2459876.    	    1.886450    
    2459877.    	    1.947470    
    2459878.    	    1.920877    
    2459879.    	    2.062814    
    2459880.    	    1.852267    
    2459881.    	    1.451644    
    2459882.    	    1.510777    
    2459883.    	    1.606196    
    2459884.    	    1.739786    
    2459885.    	    1.884555    
    2459886.    	    1.881299    
    2459887.    	    1.667042    
    2459888.    	    1.272821    
    2459889.    	    1.061341    
    2459890.    	   0.9125753    
    2459891.    	   0.7662997    
    2459892.    	   0.3264270    
    2459893.    	   1.5246215E-02
    2459894.    	  -0.2165847    
    2459895.    	  -0.2686209    
    2459896.    	  -0.3554342    
    2459897.    	  -0.2458621    
    2459898.    	  -0.2240934    
    2459899.    	  -4.1507762E-02
    2459900.    	   1.5191691E-02
    2459901.    	   0.2820392    
    2459902.    	   0.6218184    
    2459903.    	   0.8424240    
    2459904.    	   0.9996310    
    2459905.    	    1.089830    
    2459906.    	    1.323750    
    2459907.    	    1.425265    
    2459908.    	    1.541119    
    2459909.    	    1.669692    
    2459910.    	    1.707125    
    2459911.    	    1.506495    
    2459912.    	    1.297391    
    2459913.    	   0.9933447    
    2459914.    	   0.6438351    
    2459915.    	   0.3434119    
    2459916.    	  -3.9597083E-02
    2459917.    	  -0.4931251    
    2459918.    	  -0.6546577    
    2459919.    	  -0.5955526    
    2459920.    	  -0.7148544    
    2459921.    	  -0.7387694    
    2459922.    	  -0.5532367    
    2459923.    	  -0.4895830    
    2459924.    	  -0.4783956    
    2459925.    	  -0.4822995    
    2459926.    	  -0.3375703    
    2459927.    	  -0.2675763    
    2459928.    	  -0.2066717    
    2459929.    	  -0.2413962    
    2459930.    	  -0.2708453    
    2459931.    	  -0.3684166    
    2459932.    	  -0.5202408    
    2459933.    	  -0.2561101    
    2459934.    	  -1.6807137E-02
    2459935.    	  -9.6233986E-02
    2459936.    	  -8.1537604E-02
    2459937.    	   0.1174048    
    2459938.    	   0.3468638    
    2459939.    	   0.7715434    
    2459940.    	    1.056909    
    2459941.    	   0.9465956    
    2459942.    	    1.064370    
    2459943.    	    1.421565    
    2459944.    	    1.622294    
    2459945.    	    1.591216    
    2459946.    	    1.277599    
    2459947.    	    1.393549    
    2459948.    	    1.380987    
    2459949.    	    1.128056    
    2459950.    	    1.040675    
    2459951.    	    1.012211    
    2459952.    	   0.7123451    
    2459953.    	   0.8403324    
    2459954.    	   0.8539003    
    2459955.    	   0.7542314    
    2459956.    	   0.2631297    
    2459957.    	   0.3952251    
    2459958.    	   0.5830552    
    2459959.    	   0.4835759    
    2459960.    	   0.3842071    
    2459961.    	   0.4110349    
    2459962.    	   1.2851306E-02
    2459963.    	  -0.3461310    
    2459964.    	  -0.6976463    
    2459965.    	   -1.120991    
    2459966.    	   -1.532515    
    2459967.    	   -1.484600    
    2459968.    	   -1.523100    
    2459969.    	   -1.569347    
    2459970.    	   -1.923251    
    2459971.    	   -1.844018    
    2459972.    	   -1.931772    
    2459973.    	   -2.059799    
    2459974.    	   -2.317699    
    2459975.    	   -2.056058    
    2459976.    	   -1.680106    
    2459977.    	   -1.427040    
    2459978.    	   -1.372506    
    2459979.    	   -1.230480    
    2459980.    	   -1.282795    
    2459981.    	   -1.269101    
    2459982.    	   -1.174692    
    2459983.    	  -0.9215608    
    2459984.    	  -0.6659681    
    2459985.    	  -0.2306530    
    2459986.    	   0.2793024    
    2459987.    	   0.9339900    
    2459988.    	    1.611712    
    2459989.    	    2.137188    
    2459990.    	    2.144476    
    2459991.    	    1.919168    
    2459992.    	    1.948877    
    2459993.    	    1.961418    
    2459994.    	    1.843508    
    2459995.    	    1.472062    
    2459996.    	    1.159936    
    2459997.    	   0.9870255    
    2459998.    	   0.9451322    
    2459999.    	   0.9537264    
    2460000.    	   0.8300625    
    2460001.    	   0.7227695    
    2460002.    	   0.6566507    
    2460003.    	   0.9027513    
    2460004.    	    1.193997    
    2460005.    	    1.304283    
    2460006.    	    1.747912    
    2460007.    	    2.137936    
    2460008.    	    2.889059    
    2460009.    	    2.976880    
    2460010.    	    3.112567    
    2460011.    	    2.744323    
    2460012.    	    2.518682    
    2460013.    	    1.890078    
    2460014.    	    1.429867    
    2460015.    	    1.165789    
    2460016.    	   0.9027843    
    2460017.    	   0.4724561    
    2460018.    	   0.1005723    
    2460019.    	  -4.6529576E-02
    2460020.    	  -0.1349705    
    2460021.    	  -0.3053575    
    2460022.    	  -0.5925038    
    2460023.    	  -0.8873755    
    2460024.    	   -1.153436    
    2460025.    	   -1.448073    
    2460026.    	   -1.744458    
    2460027.    	   -1.915131    
    2460028.    	   -1.655815    
    2460029.    	   -1.455455    
    2460030.    	   -1.283264    
    2460031.    	  -0.9717825    
    2460032.    	  -0.9245806    
    2460033.    	  -0.4209807    
    2460034.    	  -0.3305768    
    2460035.    	   5.4493502E-02
    2460036.    	   0.3705669    
    2460037.    	   0.4848495    
    2460038.    	   0.5317894    
    2460039.    	   0.7142290    
    2460040.    	   0.7864539    
    2460041.    	   0.7847306    
    2460042.    	    1.104254    
    2460043.    	    1.357207    
    2460044.    	    1.728424    
    2460045.    	    1.998776    
    2460046.    	    2.130067    
    2460047.    	    2.103320    
    2460048.    	    1.907300    
    2460049.    	    1.695544    
    2460050.    	    1.767848    
    2460051.    	    1.598117    
    2460052.    	    1.542798    
    2460053.    	    1.369253    
    2460054.    	    1.073718    
    2460055.    	   0.4988018    
    2460056.    	   0.2786914    
    2460057.    	  -0.3770227    
    2460058.    	  -0.7456349    
    2460059.    	  -0.9727216    
    2460060.    	   -1.307167    
    2460061.    	   -1.461746    
    2460062.    	   -1.514975    
    2460063.    	   -1.264402    
    2460064.    	   -1.238107    
    2460065.    	   -1.185393    
    2460066.    	   -1.352302    
    2460067.    	   -1.215375    
    2460068.    	  -0.7501084    
    2460069.    	  -0.2444823    
    2460070.    	   6.5900303E-02
    2460071.    	   3.9377935E-02
    2460072.    	   0.3815314    
    2460073.    	   0.7167884    
    2460074.    	   0.9937203    
    2460075.    	    1.056462    
    2460076.    	    1.079904    
    2460077.    	   0.9685770    
    2460078.    	    1.055781    
    2460079.    	    1.121070    
    2460080.    	    1.395926    
    2460081.    	    1.701383    
    2460082.    	    1.810690    
    2460083.    	    2.001233    
    2460084.    	    1.930946    
    2460085.    	    1.525400    
    2460086.    	    1.407321    
    2460087.    	    1.564533    
    2460088.    	    1.936997    
    2460089.    	    2.236726    
    2460090.    	    2.204799    
    2460091.    	    1.775506    
    2460092.    	    1.533121    
    2460093.    	    1.200099    
    2460094.    	   0.8994774    
    2460095.    	   0.5757644    
    2460096.    	   0.2884934    
    2460097.    	   7.8127243E-02
    2460098.    	   7.1653381E-02
    2460099.    	  -4.6096459E-02
    2460100.    	  -0.1996503    
    2460101.    	  -0.4741527    
    2460102.    	  -0.8249087    
    2460103.    	   -1.065682    
    2460104.    	   -1.031851    
    2460105.    	   -1.151985    
    2460106.    	   -1.240226    
    2460107.    	   -1.195923    
    2460108.    	   -1.104574    
    2460109.    	   -1.264671    
    2460110.    	   -1.284319    
    2460111.    	   -1.064133    
    2460112.    	  -0.7888585    
    2460113.    	  -0.4503651    
    2460114.    	  -4.9948119E-02
    2460115.    	   0.1392460    
    2460116.    	   0.2819582    
    2460117.    	   1.9231316E-02
    2460118.    	  -0.4103464    
    2460119.    	  -0.7486404    
    2460120.    	  -0.9999533    
    2460121.    	   -1.273776    
    2460122.    	   -1.124648    
    2460123.    	  -0.8471109    
    2460124.    	  -0.5057097    
    2460125.    	  -0.7655742    
    2460126.    	   -1.107557    
    2460127.    	   -1.180913    
    2460128.    	   -1.206407    
    2460129.    	   -1.106365    
    2460130.    	   -1.158157    
    2460131.    	   -1.354672    
    2460132.    	   -1.051707    
    2460133.    	  -0.9853824    
    2460134.    	  -0.7929772    
    2460135.    	  -0.9413326    
    2460136.    	  -0.7115102    
    2460137.    	  -0.6194602    
    2460138.    	  -0.6997016    
    2460139.    	  -0.5122167    
    2460140.    	  -0.2259475    
    2460141.    	  -8.6975433E-02
    2460142.    	   9.9381052E-02
    2460143.    	  -9.3111582E-02
    2460144.    	  -4.3783989E-02
    2460145.    	   0.1784421    
    2460146.    	   0.3263369    
    2460147.    	   0.3795597    
    2460148.    	   0.6100361    
    2460149.    	   0.6664217    
    2460150.    	   0.6915428    
    2460151.    	   0.6140403    
    2460152.    	   0.6076149    
    2460153.    	   0.7657171    
    2460154.    	   0.6175767    
    2460155.    	   0.4993285    
    2460156.    	   0.4737016    
    2460157.    	   0.2619976    
    2460158.    	   0.2621072    
    2460159.    	   0.1662179    
    2460160.    	   6.1342537E-02
    2460161.    	   3.1306621E-02
    2460162.    	   4.4550069E-02
    2460163.    	   0.1940380    
    2460164.    	   0.1870771    
    2460165.    	  -4.6793152E-02
    2460166.    	   0.1831133    
    2460167.    	   0.2295679    
    2460168.    	   0.5490419    
    2460169.    	   0.6570519    
    2460170.    	   0.6595032    
    2460171.    	   0.6739580    
    2460172.    	   0.7879149    
    2460173.    	   0.9360955    
    2460174.    	   0.9018595    
    2460175.    	   0.5845289    
    2460176.    	   0.1749433    
    2460177.    	   0.1256831    
    2460178.    	  -0.1171388    
    2460179.    	  -0.1393058    
    2460180.    	   0.1085473    
    2460181.    	   0.2628041    
    2460182.    	   3.7300862E-02
    2460183.    	   6.2250881E-03
    2460184.    	  -0.1588975    
    2460185.    	  -0.3573387    
    2460186.    	  -0.2491538    
    2460187.    	  -0.2731046    
    2460188.    	  -0.2518676    
    2460189.    	  -4.1876420E-02
    2460190.    	  -4.0010083E-02
    2460191.    	  -0.2640061    
    2460192.    	  -0.9043500    
    2460193.    	   -1.193923    
    2460194.    	   -1.500977    
    2460195.    	   -1.498025    
    2460196.    	   -1.174958    
    2460197.    	  -0.9589162    
    2460198.    	  -0.6135113    
    2460199.    	  -0.7998878    
    2460200.    	  -0.4302946    
    2460201.    	  -0.2431089    
    2460202.    	  -0.3555669    
    2460203.    	  -0.4344497    
    2460204.    	  -0.5913741    
    2460205.    	  -0.7755880    
    2460206.    	  -0.8034939    
    2460207.    	  -0.6203151    
    2460208.    	  -0.3757371    
    2460209.    	   3.5999268E-02
    2460210.    	  -4.9865901E-02
    2460211.    	  -0.1739939    
    2460212.    	  -0.1374647    
    2460213.    	  -0.1591438    
    2460214.    	  -0.1738019    
    2460215.    	  -7.9622999E-02
    2460216.    	   5.4738790E-02
    2460217.    	   0.3670402    
    2460218.    	   0.6160691    
    2460219.    	   0.7545530    
    2460220.    	   0.7150370    
    2460221.    	   0.7669303    
    2460222.    	   0.7688609    
    2460223.    	   0.4990129    
    2460224.    	   0.2998354    
    2460225.    	  -0.1234695    
    2460226.    	  -0.3216783    
    2460227.    	  -0.4415473    
    2460228.    	  -0.2946074    
    2460229.    	  -0.2750630    
    2460230.    	  -0.1342065    
    2460231.    	  -4.8476011E-02
    2460232.    	   6.2752761E-02
    2460233.    	   0.2319579    
    2460234.    	   1.9677330E-02
    2460235.    	  -0.3047497    
    2460236.    	  -0.4290387    
    2460237.    	  -0.3762133    
    2460238.    	  -9.5965482E-02
    2460239.    	   8.1674583E-02
    2460240.    	   0.3834633    
    2460241.    	   0.4810695    
    2460242.    	   0.5383567    
    2460243.    	   0.5749559    
    2460244.    	   0.5100697    
    2460245.    	   0.2975159    
    2460246.    	  -7.7529907E-02
    2460247.    	  -0.4650872    
    2460248.    	  -0.6698436    
    2460249.    	  -0.8363491    
    2460250.    	  -0.9298952    
    2460251.    	  -0.9792481    
    2460252.    	  -0.9123397    
    2460253.    	  -0.9203295    
    2460254.    	  -0.9156586    
    2460255.    	  -0.5707657    
    2460256.    	  -0.3000236    
    2460257.    	   8.1466325E-02
    2460258.    	   0.2058515    
    2460259.    	   0.5602045    
    2460260.    	   0.6140535    
    2460261.    	   0.6855775    
    2460262.    	   0.6280442    
    2460263.    	   0.6399760    
    2460264.    	   0.5583690    
    2460265.    	   0.2206513    
    2460266.    	  -0.1083338    
    2460267.    	  -0.4201100    
    2460268.    	  -0.9282212    
    2460269.    	   -1.124932    
    2460270.    	   -1.508031    
    2460271.    	   -1.886884    
    2460272.    	   -1.800887    
    2460273.    	   -2.034460    
    2460274.    	   -1.988061    
    2460275.    	   -1.793778    
    2460276.    	   -1.496126    
    2460277.    	   -1.394948    
    2460278.    	   -1.617580    
    2460279.    	   -1.601997    
    2460280.    	   -1.548079    
    2460281.    	   -1.589654    
    2460282.    	   -1.208675    
    2460283.    	   -1.104594    
    2460284.    	   -1.061185    
    2460285.    	  -0.8662782    
    2460286.    	  -0.5004686    
    2460287.    	   1.1693380E-02
    2460288.    	   0.5069527    
    2460289.    	   0.6744059    
    2460290.    	   0.8072794    
    2460291.    	   0.8124231    
    2460292.    	   0.8905346    
    2460293.    	   0.8769271    
    2460294.    	   0.9703842    
    2460295.    	    1.085153    
    2460296.    	   0.9842380    
    2460297.    	   0.8564779    
    2460298.    	   0.7028359    
    2460299.    	   0.7592337    
    2460300.    	   0.5388756    
    2460301.    	   0.1589715    
    2460302.    	  -0.2606628    
    2460303.    	  -0.3100840    
    2460304.    	  -0.3612888    
    2460305.    	  -0.4314840    
    2460306.    	  -0.3170473    
    2460307.    	  -0.5487112    
    2460308.    	   -1.022938    
    2460309.    	   -1.622313    
    2460310.    	   -1.753760    
    2460311.    	   -1.925265    
    2460312.    	   -2.272424    
    2460313.    	   -2.274811    
    2460314.    	   -2.299370    
    2460315.    	   -1.928842    
    2460316.    	   -1.385271    
    2460317.    	   -1.206286    
    2460318.    	  -0.9290983    
    2460319.    	   -1.254320    
    2460320.    	   -1.225557    
    2460321.    	   -1.107281    
    2460322.    	   -1.212278    
    2460323.    	   -1.026110    
    2460324.    	  -0.7816496    
    2460325.    	  -0.6186323    
    2460326.    	  -0.3019895    
    2460327.    	  -3.1435646E-03
    2460328.    	   0.2602528    
    2460329.    	   0.5384396    
    2460330.    	    1.059462    
    2460331.    	    1.537582    
    2460332.    	    1.666852    
    2460333.    	    1.803865    
    2460334.    	    1.981087    
    2460335.    	    2.266152    
    2460336.    	    2.375505    
    2460337.    	    2.506054    
    2460338.    	    2.391291    
    2460339.    	    2.151692    
    2460340.    	    2.196735    
    2460341.    	    2.090467    
    2460342.    	    1.985452    
    2460343.    	    1.867190    
    2460344.    	    1.761233    
    2460345.    	    1.934979    
    2460346.    	    2.016012    
    2460347.    	    2.270788    
    2460348.    	    2.216202    
    2460349.    	    1.759505    
    2460350.    	    1.513779    
    2460351.    	    1.695027    
    2460352.    	    1.673783    
    2460353.    	    1.527720    
    2460354.    	    1.556117    
    2460355.    	    1.812820    
    2460356.    	    1.531709    
    2460357.    	    1.075182    
    2460358.    	   0.8934071    
    2460359.    	   0.7020817    
    2460360.    	   0.5244310    
    2460361.    	   0.3058248    
    2460362.    	   7.2336674E-02
    2460363.    	   0.2489494    
    2460364.    	   0.3255114    
    2460365.    	   0.1288656    
    2460366.    	  -0.1195891    
    2460367.    	  -0.3419394    
    2460368.    	  -0.7230436    
    2460369.    	   -1.068940    
    2460370.    	   -1.332284    
    2460371.    	   -1.541636    
    2460372.    	   -1.589275    
    2460373.    	   -1.554694    
    2460374.    	   -1.445569    
    2460375.    	   -1.559933    
    2460376.    	   -1.513708    
    2460377.    	   -1.398842    
    2460378.    	   -1.237610    
    2460379.    	  -0.9292234    
    2460380.    	  -0.6581856    
    2460381.    	  -0.1006519    
    2460382.    	   0.4788811    
    2460383.    	    1.145070    
    2460384.    	    1.465091    
    2460385.    	    2.129724    
