region,valid_time,forecast_MW,cycle,lead_hours,actual_MW,curtailment_MW,forecast_minus_curtail_MW,error_after_curtail_MW,error_MW
CAISO,2026-07-03 09:00:00,6175.749393120385,2026-07-02 18:00:00,15.0,4683.333333333333,0.0,6175.749393120385,1492.4160597870523,1492.4160597870523
CAISO,2026-07-03 10:00:00,5922.835870826215,2026-07-02 18:00:00,16.0,4596.666666666667,0.0,5922.835870826215,1326.169204159548,1326.169204159548
CAISO,2026-07-03 11:00:00,5651.728481739831,2026-07-02 18:00:00,17.0,4497.727272727273,0.0,5651.728481739831,1154.0012090125583,1154.0012090125583
CAISO,2026-07-03 12:00:00,5675.366522977026,2026-07-03 00:00:00,12.0,4015.8333333333335,0.0,5675.366522977026,1659.5331896436924,1659.5331896436924
CAISO,2026-07-03 13:00:00,5432.083665212197,2026-07-03 00:00:00,13.0,3600.5,0.0,5432.083665212197,1831.583665212197,1831.583665212197
CAISO,2026-07-03 14:00:00,4893.074400295503,2026-07-03 00:00:00,14.0,3279.75,0.0,4893.074400295503,1613.3244002955034,1613.3244002955034
CAISO,2026-07-03 15:00:00,3464.9037264077056,2026-07-03 00:00:00,15.0,2630.4166666666665,0.0,3464.9037264077056,834.487059741039,834.487059741039
CAISO,2026-07-03 16:00:00,1725.5598544672664,2026-07-03 00:00:00,16.0,2008.9166666666667,0.0,1725.5598544672664,-283.35681219940034,-283.35681219940034
CAISO,2026-07-03 17:00:00,1186.7921128105029,2026-07-03 00:00:00,17.0,1581.6666666666667,0.0,1186.7921128105029,-394.87455385616386,-394.87455385616386
CAISO,2026-07-03 18:00:00,1621.756296362971,2026-07-03 06:00:00,12.0,1350.0,0.0,1621.756296362971,271.75629636297094,271.75629636297094
CAISO,2026-07-03 19:00:00,2266.2253711034127,2026-07-03 06:00:00,13.0,1418.75,0.0,2266.2253711034127,847.4753711034127,847.4753711034127
CAISO,2026-07-03 20:00:00,2576.862331832874,2026-07-03 06:00:00,14.0,1554.625,0.0,2576.862331832874,1022.2373318328741,1022.2373318328741
CAISO,2026-07-03 21:00:00,2933.526743128013,2026-07-03 06:00:00,15.0,1970.3333333333333,0.0,2933.526743128013,963.1934097946798,963.1934097946798
CAISO,2026-07-03 22:00:00,3057.861716128,2026-07-03 06:00:00,16.0,2570.0,0.0,3057.861716128,487.8617161279999,487.8617161279999
CAISO,2026-07-03 23:00:00,3209.4003503601034,2026-07-03 06:00:00,17.0,3197.1666666666665,0.0,3209.4003503601034,12.233683693436888,12.233683693436888
CAISO,2026-07-04 00:00:00,2868.8039662588994,2026-07-03 12:00:00,12.0,3646.1666666666665,0.0,2868.8039662588994,-777.3627004077671,-777.3627004077671
CAISO,2026-07-04 01:00:00,2775.029795759288,2026-07-03 12:00:00,13.0,3578.583333333333,0.0,2775.029795759288,-803.5535375740451,-803.5535375740451
CAISO,2026-07-04 02:00:00,2732.724920642775,2026-07-03 12:00:00,14.0,3570.5,0.0,2732.724920642775,-837.775079357225,-837.775079357225
CAISO,2026-07-04 03:00:00,2840.3775376724784,2026-07-03 12:00:00,15.0,4106.75,0.0,2840.3775376724784,-1266.3724623275216,-1266.3724623275216
CAISO,2026-07-04 04:00:00,3746.035837069649,2026-07-03 12:00:00,16.0,4319.166666666667,0.0,3746.035837069649,-573.130829597018,-573.130829597018
CAISO,2026-07-04 05:00:00,5836.234361517068,2026-07-03 12:00:00,17.0,4584.0,0.0,5836.234361517068,1252.2343615170676,1252.2343615170676
CAISO,2026-07-04 06:00:00,5516.145901387903,2026-07-03 18:00:00,12.0,4467.333333333333,0.0,5516.145901387903,1048.81256805457,1048.81256805457
CAISO,2026-07-04 07:00:00,5417.917541785975,2026-07-03 18:00:00,13.0,4282.0,0.0,5417.917541785975,1135.9175417859751,1135.9175417859751
CAISO,2026-07-04 08:00:00,4050.4551851000174,2026-07-03 18:00:00,14.0,4211.75,0.0,4050.4551851000174,-161.2948148999826,-161.2948148999826
CAISO,2026-07-04 09:00:00,4632.2717278531845,2026-07-03 18:00:00,15.0,4324.5,0.0,4632.2717278531845,307.77172785318453,307.77172785318453
CAISO,2026-07-04 10:00:00,5145.625069508733,2026-07-03 18:00:00,16.0,4441.428571428572,0.0,5145.625069508733,704.1964980801613,704.1964980801613
CAISO,2026-07-04 11:00:00,4078.522637088122,2026-07-03 18:00:00,17.0,3835.3333333333335,0.0,4078.522637088122,243.1893037547884,243.1893037547884
CAISO,2026-07-04 12:00:00,4406.212701470349,2026-07-04 00:00:00,12.0,3514.25,0.0,4406.212701470349,891.9627014703492,891.9627014703492
CAISO,2026-07-04 13:00:00,4470.577075651496,2026-07-04 00:00:00,13.0,3049.833333333333,0.0,4470.577075651496,1420.7437423181627,1420.7437423181627
CAISO,2026-07-04 14:00:00,2996.820139404337,2026-07-04 00:00:00,14.0,2686.0,0.0,2996.820139404337,310.82013940433717,310.82013940433717
CAISO,2026-07-04 15:00:00,1874.780297644313,2026-07-04 00:00:00,15.0,2147.285714285714,0.0,1874.780297644313,-272.5054166414013,-272.5054166414013
CAISO,2026-07-04 16:00:00,1510.7939894661386,2026-07-04 00:00:00,16.0,1818.0,0.0,1510.7939894661386,-307.20601053386144,-307.20601053386144
CAISO,2026-07-04 17:00:00,1490.3543665093346,2026-07-04 00:00:00,17.0,1529.3333333333333,0.0,1490.3543665093346,-38.97896682399869,-38.97896682399869
CAISO,2026-07-04 18:00:00,860.7358382997988,2026-07-04 06:00:00,12.0,1493.5833333333333,0.0,860.7358382997988,-632.8474950335344,-632.8474950335344
CAISO,2026-07-04 19:00:00,717.9755925849622,2026-07-04 06:00:00,13.0,1423.5,0.0,717.9755925849622,-705.5244074150378,-705.5244074150378
CAISO,2026-07-04 20:00:00,1020.5782935198654,2026-07-04 06:00:00,14.0,1588.0833333333333,0.0,1020.5782935198654,-567.5050398134679,-567.5050398134679
CAISO,2026-07-04 21:00:00,1859.7898800350968,2026-07-04 06:00:00,15.0,1924.6,0.0,1859.7898800350968,-64.81011996490315,-64.81011996490315
CAISO,2026-07-04 22:00:00,2948.4349673408683,2026-07-04 06:00:00,16.0,2489.333333333333,0.0,2948.4349673408683,459.10163400753527,459.10163400753527
CAISO,2026-07-04 23:00:00,3240.6831966907503,2026-07-04 06:00:00,17.0,2381.6666666666665,0.0,3240.6831966907503,859.0165300240837,859.0165300240837
CAISO,2026-07-05 00:00:00,3774.848714768318,2026-07-04 12:00:00,12.0,2652.0,0.0,3774.848714768318,1122.8487147683181,1122.8487147683181
CAISO,2026-07-05 01:00:00,3886.224914840435,2026-07-04 12:00:00,13.0,3127.1666666666665,0.0,3886.224914840435,759.0582481737683,759.0582481737683
CAISO,2026-07-05 02:00:00,4219.825572501884,2026-07-04 12:00:00,14.0,3295.5,0.0,4219.825572501884,924.3255725018844,924.3255725018844
CAISO,2026-07-05 03:00:00,4061.1886652737935,2026-07-04 12:00:00,15.0,3068.083333333333,0.0,4061.1886652737935,993.1053319404605,993.1053319404605
CAISO,2026-07-05 04:00:00,4463.605765975848,2026-07-04 12:00:00,16.0,3024.5,0.0,4463.605765975848,1439.105765975848,1439.105765975848
CAISO,2026-07-05 05:00:00,3160.0669595499994,2026-07-04 12:00:00,17.0,3048.6666666666665,0.0,3160.0669595499994,111.4002928833329,111.4002928833329
CAISO,2026-07-05 06:00:00,4656.089372606321,2026-07-04 18:00:00,12.0,3468.25,0.0,4656.089372606321,1187.8393726063214,1187.8393726063214
CAISO,2026-07-05 07:00:00,4801.167929828028,2026-07-04 18:00:00,13.0,3686.9166666666665,0.0,4801.167929828028,1114.2512631613613,1114.2512631613613
CAISO,2026-07-05 08:00:00,3628.571565964436,2026-07-04 18:00:00,14.0,3986.9166666666665,0.0,3628.571565964436,-358.3451007022304,-358.3451007022304
CAISO,2026-07-05 09:00:00,3244.663193311478,2026-07-04 18:00:00,15.0,4088.0,0.0,3244.663193311478,-843.3368066885218,-843.3368066885218
CAISO,2026-07-05 10:00:00,2865.2541456259464,2026-07-04 18:00:00,16.0,3988.857142857143,0.0,2865.2541456259464,-1123.6029972311967,-1123.6029972311967
CAISO,2026-07-05 11:00:00,2809.7678477343466,2026-07-04 18:00:00,17.0,3428.75,0.0,2809.7678477343466,-618.9821522656534,-618.9821522656534
CAISO,2026-07-05 12:00:00,2235.390987733688,2026-07-05 00:00:00,12.0,3317.0,0.0,2235.390987733688,-1081.6090122663122,-1081.6090122663122
CAISO,2026-07-05 13:00:00,2278.9388351492694,2026-07-05 00:00:00,13.0,3307.9166666666665,0.0,2278.9388351492694,-1028.9778315173971,-1028.9778315173971
CAISO,2026-07-05 14:00:00,2368.02835291847,2026-07-05 00:00:00,14.0,3421.5,0.0,2368.02835291847,-1053.4716470815301,-1053.4716470815301
CAISO,2026-07-05 15:00:00,2387.4149583213966,2026-07-05 00:00:00,15.0,3688.5,0.0,2387.4149583213966,-1301.0850416786034,-1301.0850416786034
CAISO,2026-07-05 16:00:00,4187.295176484278,2026-07-05 00:00:00,16.0,3039.0,0.0,4187.295176484278,1148.2951764842783,1148.2951764842783
CAISO,2026-07-05 17:00:00,3290.5800336067705,2026-07-05 00:00:00,17.0,2762.75,0.0,3290.5800336067705,527.8300336067705,527.8300336067705
CAISO,2026-07-05 18:00:00,1668.6496501885722,2026-07-05 06:00:00,12.0,2418.583333333333,0.0,1668.6496501885722,-749.9336831447608,-749.9336831447608
CAISO,2026-07-05 19:00:00,2312.178497503131,2026-07-05 06:00:00,13.0,2580.9166666666665,0.0,2312.178497503131,-268.73816916353553,-268.73816916353553
CAISO,2026-07-05 20:00:00,3845.160559580329,2026-07-05 06:00:00,14.0,3000.9166666666665,0.0,3845.160559580329,844.2438929136624,844.2438929136624
CAISO,2026-07-05 21:00:00,4732.752205528345,2026-07-05 06:00:00,15.0,3218.0,0.0,4732.752205528345,1514.7522055283453,1514.7522055283453
CAISO,2026-07-05 22:00:00,3907.040629711606,2026-07-05 06:00:00,16.0,3665.8333333333335,0.0,3907.040629711606,241.20729637827253,241.20729637827253
CAISO,2026-07-05 23:00:00,4509.791048798021,2026-07-05 06:00:00,17.0,3889.0,0.0,4509.791048798021,620.7910487980207,620.7910487980207
CAISO,2026-07-06 00:00:00,5321.807115080391,2026-07-05 12:00:00,12.0,4608.916666666667,0.0,5321.807115080391,712.8904484137238,712.8904484137238
CAISO,2026-07-06 01:00:00,5991.876018655752,2026-07-05 12:00:00,13.0,4758.916666666667,0.0,5991.876018655752,1232.959351989085,1232.959351989085
CAISO,2026-07-06 02:00:00,6688.6842335496085,2026-07-05 12:00:00,14.0,4406.416666666667,0.0,6688.6842335496085,2282.2675668829415,2282.2675668829415
CAISO,2026-07-06 03:00:00,5895.211696059946,2026-07-05 12:00:00,15.0,4865.75,0.0,5895.211696059946,1029.461696059946,1029.461696059946
CAISO,2026-07-06 04:00:00,5276.477405457712,2026-07-05 12:00:00,16.0,4753.333333333333,0.0,5276.477405457712,523.1440721243789,523.1440721243789
CAISO,2026-07-06 05:00:00,5805.472634401173,2026-07-05 12:00:00,17.0,4928.777777777777,0.0,5805.472634401173,876.6948566233959,876.6948566233959
CAISO,2026-07-06 06:00:00,6170.545281224701,2026-07-05 18:00:00,12.0,,0.0,6170.545281224701,,
CAISO,2026-07-06 07:00:00,6363.527387208135,2026-07-05 18:00:00,13.0,,0.0,6363.527387208135,,
CAISO,2026-07-06 08:00:00,5275.399247536598,2026-07-05 18:00:00,14.0,,0.0,5275.399247536598,,
CAISO,2026-07-06 09:00:00,4904.32734376763,2026-07-05 18:00:00,15.0,,0.0,4904.32734376763,,
CAISO,2026-07-06 10:00:00,4616.733922307612,2026-07-05 18:00:00,16.0,,0.0,4616.733922307612,,
CAISO,2026-07-06 11:00:00,4601.921824275534,2026-07-05 18:00:00,17.0,,0.0,4601.921824275534,,
CAISO,2026-07-06 12:00:00,4399.391935472614,2026-07-06 00:00:00,12.0,,0.0,4399.391935472614,,
CAISO,2026-07-06 13:00:00,4182.822791849851,2026-07-06 00:00:00,13.0,,0.0,4182.822791849851,,
CAISO,2026-07-06 14:00:00,3977.183384055732,2026-07-06 00:00:00,14.0,,0.0,3977.183384055732,,
CAISO,2026-07-06 15:00:00,3700.284306719001,2026-07-06 00:00:00,15.0,,0.0,3700.284306719001,,
CAISO,2026-07-06 16:00:00,3168.0637218805914,2026-07-06 00:00:00,16.0,,0.0,3168.0637218805914,,
CAISO,2026-07-06 17:00:00,2573.921115512738,2026-07-06 00:00:00,17.0,,0.0,2573.921115512738,,
CAISO,2026-07-06 18:00:00,2108.078918218731,2026-07-06 00:00:00,18.0,,0.0,2108.078918218731,,
CAISO,2026-07-06 19:00:00,2124.213993344051,2026-07-06 00:00:00,19.0,,0.0,2124.213993344051,,
CAISO,2026-07-06 20:00:00,3460.0880205025555,2026-07-06 00:00:00,20.0,,0.0,3460.0880205025555,,
CAISO,2026-07-06 21:00:00,2827.7939116418547,2026-07-06 00:00:00,21.0,,0.0,2827.7939116418547,,
CAISO,2026-07-06 22:00:00,3118.173671741871,2026-07-06 00:00:00,22.0,,0.0,3118.173671741871,,
CAISO,2026-07-06 23:00:00,5568.2820656814965,2026-07-06 00:00:00,23.0,,0.0,5568.2820656814965,,
CAISO,2026-07-07 00:00:00,5288.041128828998,2026-07-06 00:00:00,24.0,,0.0,5288.041128828998,,
ERCOT,2026-06-22 06:00:00,32208.44173520383,2026-06-21 18:00:00,12.0,27464.69287109375,0.0,32208.44173520383,4743.748864110079,4743.748864110079
ERCOT,2026-06-22 07:00:00,32184.693788556226,2026-06-21 18:00:00,13.0,27121.590169270832,0.0,32184.693788556226,5063.1036192853935,5063.1036192853935
ERCOT,2026-06-22 08:00:00,31900.875215334578,2026-06-21 18:00:00,14.0,25798.5380859375,0.0,31900.875215334578,6102.337129397078,6102.337129397078
ERCOT,2026-06-22 09:00:00,30880.422097787363,2026-06-21 18:00:00,15.0,24500.8466796875,0.0,30880.422097787363,6379.575418099863,6379.575418099863
ERCOT,2026-06-22 10:00:00,30084.9853710034,2026-06-21 18:00:00,16.0,24521.04410807292,0.0,30084.9853710034,5563.941262930479,5563.941262930479
ERCOT,2026-06-22 11:00:00,29429.68562991644,2026-06-21 18:00:00,17.0,21574.795247395832,0.0,29429.68562991644,7854.890382520607,7854.890382520607
ERCOT,2026-06-22 12:00:00,29296.8724736228,2026-06-22 00:00:00,12.0,17802.75809151786,0.0,29296.8724736228,11494.11438210494,11494.11438210494
ERCOT,2026-06-22 13:00:00,24292.50930457283,2026-06-22 00:00:00,13.0,15253.29443359375,0.0,24292.50930457283,9039.214870979082,9039.214870979082
ERCOT,2026-06-22 14:00:00,24469.836935404,2026-06-22 00:00:00,14.0,14927.10498046875,0.0,24469.836935404,9542.73195493525,9542.73195493525
ERCOT,2026-06-22 15:00:00,21770.87061506241,2026-06-22 00:00:00,15.0,14777.5927734375,0.0,21770.87061506241,6993.277841624909,6993.277841624909
ERCOT,2026-06-22 16:00:00,20882.08558708681,2026-06-22 00:00:00,16.0,13818.44295247396,0.0,20882.08558708681,7063.64263461285,7063.64263461285
ERCOT,2026-06-22 17:00:00,19227.99927653236,2026-06-22 00:00:00,17.0,13344.680131392046,0.0,19227.99927653236,5883.319145140313,5883.319145140313
ERCOT,2026-06-22 18:00:00,11874.661326552528,2026-06-22 06:00:00,12.0,12687.13810221354,0.0,11874.661326552528,-812.4767756610108,-812.4767756610108
ERCOT,2026-06-22 19:00:00,11810.776545835895,2026-06-22 06:00:00,13.0,12240.96248372396,0.0,11810.776545835895,-430.1859378880654,-430.1859378880654
ERCOT,2026-06-22 20:00:00,12320.072117181826,2026-06-22 06:00:00,14.0,12398.992024739584,0.0,12320.072117181826,-78.91990755775805,-78.91990755775805
ERCOT,2026-06-22 21:00:00,13397.031014368047,2026-06-22 06:00:00,15.0,12689.7443359375,0.0,13397.031014368047,707.2866784305479,707.2866784305479
ERCOT,2026-06-22 22:00:00,15354.285928471236,2026-06-22 06:00:00,16.0,14059.776204427084,0.0,15354.285928471236,1294.5097240441519,1294.5097240441519
ERCOT,2026-06-22 23:00:00,16976.240853998068,2026-06-22 06:00:00,17.0,15410.261555989584,0.0,16976.240853998068,1565.979298008484,1565.979298008484
ERCOT,2026-06-23 00:00:00,19391.83629941356,2026-06-22 12:00:00,12.0,17240.3759765625,0.0,19391.83629941356,2151.4603228510605,2151.4603228510605
ERCOT,2026-06-23 01:00:00,22236.579462268728,2026-06-22 12:00:00,13.0,18009.16943359375,0.0,22236.579462268728,4227.410028674978,4227.410028674978
ERCOT,2026-06-23 02:00:00,25135.41338952731,2026-06-22 12:00:00,14.0,19116.58935546875,0.0,25135.41338952731,6018.824034058562,6018.824034058562
ERCOT,2026-06-23 03:00:00,27410.304996096267,2026-06-22 12:00:00,15.0,20498.27457682292,0.0,27410.304996096267,6912.030419273346,6912.030419273346
ERCOT,2026-06-23 04:00:00,27582.32222371932,2026-06-22 12:00:00,16.0,20558.01871744792,0.0,27582.32222371932,7024.303506271397,7024.303506271397
ERCOT,2026-06-23 05:00:00,26335.12505411311,2026-06-22 12:00:00,17.0,19848.74658203125,0.0,26335.12505411311,6486.3784720818585,6486.3784720818585
ERCOT,2026-06-23 06:00:00,27476.832092428293,2026-06-22 18:00:00,12.0,18422.913736979168,0.0,27476.832092428293,9053.918355449125,9053.918355449125
ERCOT,2026-06-23 07:00:00,26413.430415143208,2026-06-22 18:00:00,13.0,17665.849283854168,0.0,26413.430415143208,8747.58113128904,8747.58113128904
ERCOT,2026-06-23 08:00:00,25447.79764905064,2026-06-22 18:00:00,14.0,16474.43017578125,0.0,25447.79764905064,8973.36747326939,8973.36747326939
ERCOT,2026-06-23 09:00:00,24668.80603604292,2026-06-22 18:00:00,15.0,15705.66739908854,0.0,24668.80603604292,8963.13863695438,8963.13863695438
ERCOT,2026-06-23 10:00:00,23727.006336834453,2026-06-22 18:00:00,16.0,14852.029296875,0.0,23727.006336834453,8874.977039959453,8874.977039959453
ERCOT,2026-06-23 11:00:00,22462.050409872285,2026-06-22 18:00:00,17.0,13544.91267903646,0.0,22462.050409872285,8917.137730835824,8917.137730835824
ERCOT,2026-06-23 12:00:00,20941.11943220476,2026-06-23 00:00:00,12.0,11638.594401041666,0.0,20941.11943220476,9302.525031163093,9302.525031163093
ERCOT,2026-06-23 13:00:00,21244.33257623166,2026-06-23 00:00:00,13.0,12352.137369791666,0.0,21244.33257623166,8892.195206439994,8892.195206439994
ERCOT,2026-06-23 14:00:00,20847.55920490223,2026-06-23 00:00:00,14.0,13942.96036783854,0.0,20847.55920490223,6904.5988370636915,6904.5988370636915
ERCOT,2026-06-23 15:00:00,18188.12357964876,2026-06-23 00:00:00,15.0,12621.90220424107,0.0,18188.12357964876,5566.221375407689,5566.221375407689
ERCOT,2026-06-23 16:00:00,15946.811992874147,2026-06-23 00:00:00,16.0,12804.270751953123,0.0,15946.811992874147,3142.541240921024,3142.541240921024
ERCOT,2026-06-23 17:00:00,14148.501597120789,2026-06-23 00:00:00,17.0,15373.544026692707,0.0,14148.501597120789,-1225.0424295719185,-1225.0424295719185
ERCOT,2026-06-23 18:00:00,13641.119676900384,2026-06-23 06:00:00,12.0,17497.80078125,0.0,13641.119676900384,-3856.6811043496164,-3856.6811043496164
ERCOT,2026-06-23 19:00:00,15342.659150505164,2026-06-23 06:00:00,13.0,18947.6904296875,0.0,15342.659150505164,-3605.031279182336,-3605.031279182336
ERCOT,2026-06-23 20:00:00,16945.31928752761,2026-06-23 06:00:00,14.0,19470.95719401041,0.0,16945.31928752761,-2525.6379064827997,-2525.6379064827997
ERCOT,2026-06-23 21:00:00,18301.93454867823,2026-06-23 06:00:00,15.0,19848.230143229168,0.0,18301.93454867823,-1546.2955945509384,-1546.2955945509384
ERCOT,2026-06-23 22:00:00,20715.498808705783,2026-06-23 06:00:00,16.0,20962.981336805555,0.0,20715.498808705783,-247.48252809977203,-247.48252809977203
ERCOT,2026-06-23 23:00:00,21597.566382602407,2026-06-23 06:00:00,17.0,22391.30859375,0.0,21597.566382602407,-793.7422111475935,-793.7422111475935
ERCOT,2026-06-24 00:00:00,27744.16109319649,2026-06-23 12:00:00,12.0,23538.55322265625,0.0,27744.16109319649,4205.60787054024,4205.60787054024
ERCOT,2026-06-24 01:00:00,28901.555367440105,2026-06-23 12:00:00,13.0,23588.714518229168,0.0,28901.555367440105,5312.840849210937,5312.840849210937
ERCOT,2026-06-24 02:00:00,30454.207319659858,2026-06-23 12:00:00,14.0,22103.2333984375,0.0,30454.207319659858,8350.973921222358,8350.973921222358
ERCOT,2026-06-24 03:00:00,31534.79255785048,2026-06-23 12:00:00,15.0,20906.23388671875,0.0,31534.79255785048,10628.55867113173,10628.55867113173
ERCOT,2026-06-24 04:00:00,31214.7026135768,2026-06-23 12:00:00,16.0,20223.186767578125,0.0,31214.7026135768,10991.515845998674,10991.515845998674
ERCOT,2026-06-24 05:00:00,30058.84129589364,2026-06-23 12:00:00,17.0,22328.629231770832,0.0,30058.84129589364,7730.212064122807,7730.212064122807
ERCOT,2026-06-24 06:00:00,29023.7677258082,2026-06-23 18:00:00,12.0,22485.53564453125,0.0,29023.7677258082,6538.23208127695,6538.23208127695
ERCOT,2026-06-24 07:00:00,27944.17610193688,2026-06-23 18:00:00,13.0,21734.28076171875,0.0,27944.17610193688,6209.895340218129,6209.895340218129
ERCOT,2026-06-24 08:00:00,27633.84779636078,2026-06-23 18:00:00,14.0,20645.39794921875,0.0,27633.84779636078,6988.44984714203,6988.44984714203
ERCOT,2026-06-24 09:00:00,27984.818315041528,2026-06-23 18:00:00,15.0,18197.73844401041,0.0,27984.818315041528,9787.079871031117,9787.079871031117
ERCOT,2026-06-24 10:00:00,27027.47963629677,2026-06-23 18:00:00,16.0,16510.433349609375,0.0,27027.47963629677,10517.046286687397,10517.046286687397
ERCOT,2026-06-24 11:00:00,26354.47279848801,2026-06-23 18:00:00,17.0,15560.857340494793,0.0,26354.47279848801,10793.615457993215,10793.615457993215
ERCOT,2026-06-24 12:00:00,20061.42557381115,2026-06-24 00:00:00,12.0,13169.838134765623,0.0,20061.42557381115,6891.5874390455265,6891.5874390455265
ERCOT,2026-06-24 13:00:00,19118.00177496256,2026-06-24 00:00:00,13.0,12079.445475260416,0.0,19118.00177496256,7038.5562997021425,7038.5562997021425
ERCOT,2026-06-24 14:00:00,17752.284822072175,2026-06-24 00:00:00,14.0,12894.718017578123,0.0,17752.284822072175,4857.566804494052,4857.566804494052
ERCOT,2026-06-24 15:00:00,15118.079245095158,2026-06-24 00:00:00,15.0,11596.5869140625,0.0,15118.079245095158,3521.4923310326576,3521.4923310326576
ERCOT,2026-06-24 16:00:00,12733.6188806076,2026-06-24 00:00:00,16.0,9862.142903645834,0.0,12733.6188806076,2871.4759769617667,2871.4759769617667
ERCOT,2026-06-24 17:00:00,12563.45749496844,2026-06-24 00:00:00,17.0,11283.84431966146,0.0,12563.45749496844,1279.6131753069785,1279.6131753069785
ERCOT,2026-06-24 18:00:00,10131.259893517912,2026-06-24 06:00:00,12.0,11475.15291341146,0.0,10131.259893517912,-1343.8930198935486,-1343.8930198935486
ERCOT,2026-06-24 19:00:00,11049.71794882748,2026-06-24 06:00:00,13.0,11927.123697916666,0.0,11049.71794882748,-877.4057490891864,-877.4057490891864
ERCOT,2026-06-24 20:00:00,13499.904132146596,2026-06-24 06:00:00,14.0,13635.879801432293,0.0,13499.904132146596,-135.97566928569722,-135.97566928569722
ERCOT,2026-06-24 21:00:00,16385.977024049007,2026-06-24 06:00:00,15.0,15626.218668619793,0.0,16385.977024049007,759.7583554292141,759.7583554292141
ERCOT,2026-06-24 22:00:00,19289.59717863747,2026-06-24 06:00:00,16.0,17052.0732421875,0.0,19289.59717863747,2237.5239364499685,2237.5239364499685
ERCOT,2026-06-24 23:00:00,21834.1208815532,2026-06-24 06:00:00,17.0,18080.19254557292,0.0,21834.1208815532,3753.9283359802794,3753.9283359802794
ERCOT,2026-06-25 00:00:00,23805.20013114996,2026-06-24 12:00:00,12.0,19521.82893880208,0.0,23805.20013114996,4283.37119234788,4283.37119234788
ERCOT,2026-06-25 01:00:00,25611.432921444062,2026-06-24 12:00:00,13.0,18882.66813151041,0.0,25611.432921444062,6728.764789933652,6728.764789933652
ERCOT,2026-06-25 02:00:00,27444.149022476755,2026-06-24 12:00:00,14.0,18479.422200520832,0.0,27444.149022476755,8964.726821955923,8964.726821955923
ERCOT,2026-06-25 03:00:00,29003.72431999037,2026-06-24 12:00:00,15.0,19134.3623046875,0.0,29003.72431999037,9869.362015302871,9869.362015302871
ERCOT,2026-06-25 04:00:00,29914.730343640826,2026-06-24 12:00:00,16.0,19073.00634765625,0.0,29914.730343640826,10841.723995984576,10841.723995984576
ERCOT,2026-06-25 05:00:00,29775.976552245364,2026-06-24 12:00:00,17.0,19086.93098958333,0.0,29775.976552245364,10689.045562662035,10689.045562662035
ERCOT,2026-06-25 06:00:00,24070.51033359764,2026-06-24 18:00:00,12.0,17826.218587239582,0.0,24070.51033359764,6244.291746358056,6244.291746358056
ERCOT,2026-06-25 07:00:00,24045.475482308564,2026-06-24 18:00:00,13.0,17355.0595703125,0.0,24045.475482308564,6690.415911996064,6690.415911996064
ERCOT,2026-06-25 08:00:00,23932.51223909144,2026-06-24 18:00:00,14.0,16397.78466796875,0.0,23932.51223909144,7534.72757112269,7534.72757112269
ERCOT,2026-06-25 09:00:00,23361.077012555816,2026-06-24 18:00:00,15.0,16522.617757161457,0.0,23361.077012555816,6838.4592553943585,6838.4592553943585
ERCOT,2026-06-25 10:00:00,22962.84209758988,2026-06-24 18:00:00,16.0,17407.250162760418,0.0,22962.84209758988,5555.591934829463,5555.591934829463
ERCOT,2026-06-25 11:00:00,22475.18860018849,2026-06-24 18:00:00,17.0,17889.361165364582,0.0,22475.18860018849,4585.8274348239065,4585.8274348239065
ERCOT,2026-06-25 12:00:00,23615.81103626824,2026-06-24 18:00:00,18.0,17837.926595052082,0.0,23615.81103626824,5777.884441216156,5777.884441216156
ERCOT,2026-06-25 13:00:00,25422.097264470707,2026-06-24 18:00:00,19.0,18617.3935546875,0.0,25422.097264470707,6804.703709783207,6804.703709783207
ERCOT,2026-06-25 14:00:00,25664.27120908816,2026-06-24 18:00:00,20.0,19553.30989583333,0.0,25664.27120908816,6110.961313254833,6110.961313254833
ERCOT,2026-06-25 15:00:00,24543.59490722724,2026-06-24 18:00:00,21.0,19186.33447265625,0.0,24543.59490722724,5357.2604345709915,5357.2604345709915
ERCOT,2026-06-25 16:00:00,21466.17109881901,2026-06-24 18:00:00,22.0,19017.642578125,0.0,21466.17109881901,2448.52852069401,2448.52852069401
ERCOT,2026-06-25 17:00:00,19938.85587347588,2026-06-24 18:00:00,23.0,19433.27001953125,0.0,19938.85587347588,505.5858539446308,505.5858539446308
ERCOT,2026-06-25 18:00:00,23348.6662635642,2026-06-25 06:00:00,12.0,20011.34391276041,0.0,23348.6662635642,3337.322350803788,3337.322350803788
ERCOT,2026-06-25 19:00:00,24427.14165424948,2026-06-25 06:00:00,13.0,20788.694986979168,0.0,24427.14165424948,3638.446667270313,3638.446667270313
ERCOT,2026-06-25 20:00:00,25313.284642014743,2026-06-25 06:00:00,14.0,21531.1171875,0.0,25313.284642014743,3782.1674545147434,3782.1674545147434
ERCOT,2026-06-25 21:00:00,25586.03777960249,2026-06-25 06:00:00,15.0,22716.861328125,0.0,25586.03777960249,2869.1764514774914,2869.1764514774914
ERCOT,2026-06-25 22:00:00,27910.367075025704,2026-06-25 06:00:00,16.0,24203.171549479168,0.0,27910.367075025704,3707.1955255465364,3707.1955255465364
ERCOT,2026-06-25 23:00:00,30220.891110823453,2026-06-25 06:00:00,17.0,24607.49820963541,0.0,30220.891110823453,5613.392901188043,5613.392901188043
