case_id,ylat,xlong,iy,ix,grid_lat,grid_lon
403003,43.0871,-72.4473,791,1571,43.079666,287.54184
403169,43.1161,-89.5342,710,1115,43.123302,270.46097
401461,37.3671,-121.1499,576,210,37.363506,238.85199
401411,34.7266,-118.3024,461,270,34.740177,241.71101
401137,36.9414,-119.9626,552,240,36.936966,240.03679
401795,33.6243,-114.6992,398,370,33.63207,245.3143
401974,33.5488,-115.9817,403,330,33.556904,244.01648
401499,34.6616,-118.0869,457,275,34.665215,241.89983
401963,38.7695,-123.0207,641,171,38.777187,236.97493
402209,34.5973,-117.9312,453,279,34.58402,242.05637
402210,34.6551,-118.0823,456,275,34.63897,241.90709
401498,34.7477,-117.9731,459,279,34.741558,242.01306
401587,35.1278,-119.2493,482,245,35.13645,240.75368
401601,36.2178,-119.9068,526,235,36.224102,240.08461
404239,33.1665,-115.4956,386,342,33.1725,244.50273
404543,34.8258,-118.5821,466,262,34.822754,241.41858
404544,34.8434,-118.5318,466,264,34.83496,241.48247
404597,38.0251,-122.2745,608,184,38.01461,237.71245
404684,37.8469,-121.6173,597,201,37.848713,238.3723
404505,38.3065,-121.2949,611,215,38.310886,238.71246
405252,36.1038,-119.5673,519,244,36.09895,240.43231
401819,35.3039,-114.0152,455,401,35.29236,245.97038
405244,33.4823,-112.3484,380,440,33.481453,247.63875
401927,39.7923,-104.4375,584,702,39.780704,255.5733
401892,40.6135,-103.1504,612,740,40.604015,256.84415
402742,39.7619,-104.4608,583,701,39.751778,255.54095
402905,39.6392,-104.5558,579,698,39.638046,255.44676
402914,40.2379,-104.7801,602,693,40.245975,255.20842
403031,38.6333,-104.662,542,692,38.630394,255.33798
404716,40.2669,-103.6555,600,725,40.25518,256.3412
406690,37.3836,-104.4526,495,695,37.37238,255.5635
401709,43.4383,-116.3274,764,394,43.432175,243.67241
402988,35.5238,-108.7728,440,560,35.537117,251.24184
401566,34.6378,-106.7008,400,618,34.63983,253.28516
401565,35.0124,-106.8611,414,615,35.006714,253.14102
401681,33.443,-104.4396,350,684,33.455578,255.56186
401682,33.4551,-104.4599,350,683,33.45355,255.52974
400979,34.9859,-103.6256,405,713,34.986916,256.3762
402443,35.0754,-106.8647,417,615,35.08709,253.131
403411,36.3711,-105.6596,461,656,36.37242,254.34703
402691,35.8458,-114.97,480,377,35.83577,245.03693
401638,43.9328,-116.9883,786,380,43.93269,242.99458
402244,44.0615,-121.2368,817,271,44.061104,238.76814
401302,44.5662,-123.2957,850,223,44.572437,236.70352
401830,42.1738,-120.3612,743,276,42.168472,239.6292
402628,44.8267,-122.9494,856,234,44.80822,237.04025
401946,31.8693,-100.8294,285,794,31.877731,259.17953
403004,32.4571,-102.6876,309,736,32.448814,257.30887
402721,32.0927,-100.1723,292,815,32.0836,259.83572
402848,31.5252,-100.6276,272,800,31.535233,259.38272
402909,34.3867,-100.1531,378,818,34.39543,259.85236
403232,32.7521,-101.6203,319,770,32.76304,258.37466
401395,37.7258,-113.1623,539,442,37.714863,246.83437
404553,46.9612,-120.4812,917,317,46.961197,239.50989
405373,46.9735,-120.5729,918,315,46.973827,239.42447
402305,41.627,-109.6828,667,562,41.61575,250.31535
400571,38.1359,-121.1488,604,217,38.14203,238.84016
403693,36.585,-119.4701,536,251,36.588932,240.52509
405871,35.3259,-90.3149,420,1117,35.328213,269.69955
404899,27.7806,-82.3995,171,1401,27.78543,277.6161
404799,29.9645,-82.8246,249,1374,29.949879,277.18842
404801,29.8025,-82.6403,244,1380,29.792591,277.3461
404838,30.6777,-84.7372,267,1308,30.687275,275.2513
404852,29.7163,-82.7115,241,1379,29.717875,277.301
404860,30.4214,-85.4406,254,1287,30.418354,274.55124
405952,28.1789,-82.1472,187,1406,28.182495,277.84357
406128,30.3184,-81.8871,268,1401,30.332253,278.10696
406008,27.5801,-82.2602,164,1406,27.58054,277.7294
406010,27.2537,-80.5753,162,1464,27.261234,279.4242
404861,30.5977,-85.8266,259,1274,30.595524,274.17126
404107,32.8805,-84.6495,348,1300,32.866592,275.35562
404111,32.8995,-84.8941,348,1292,32.89621,275.10226
406057,33.12,-82.0006,370,1380,33.12088,277.99518
404908,40.8852,-90.0167,626,1109,40.88305,269.98914
404993,41.2059,-89.0328,640,1135,41.198334,270.958
401096,40.0531,-86.8875,604,1200,40.05161,273.12222
405597,39.8053,-84.8781,602,1258,39.800957,275.13696
406262,38.5519,-96.1503,531,938,38.543583,263.83932
406266,37.6252,-97.7159,497,893,37.63377,262.2897
406373,38.9904,-95.426,548,959,38.991627,264.57675
406123,32.5913,-91.7784,315,1079,32.583042,268.2315
401292,42.5945,-72.2031,775,1583,42.57807,287.8071
400949,42.0448,-71.395,762,1610,42.041283,288.62128
400449,41.7683,-70.9876,755,1623,41.761696,289.00113
400850,42.0601,-72.6626,753,1576,42.05843,287.34616
400950,42.0469,-71.4002,762,1609,42.048817,288.5865
400590,42.6368,-71.4186,783,1603,42.63668,288.59058
403562,42.1029,-71.6986,762,1601,42.10874,288.3077
404263,42.1034,-71.815,761,1598,42.105167,288.19305
405954,42.2015,-72.4918,759,1579,42.192474,287.50934
405902,42.7528,-71.0923,790,1610,42.76442,288.9086
405910,42.4439,-72.6095,767,1573,42.44319,287.37686
406737,41.6887,-70.4776,756,1638,41.671654,289.53003
400649,39.0308,-76.0162,621,1512,39.0412,283.98022
406161,44.5268,-69.6979,864,1627,44.534344,290.3103
406163,44.061,-70.1538,844,1620,44.076965,289.83813
403553,41.7534,-83.5236,679,1285,41.750057,276.4831
403537,45.0081,-95.2297,772,959,45.018726,264.76834
403836,45.6775,-93.922,798,993,45.685654,266.09488
404000,44.0248,-92.6737,738,1028,44.036076,267.3136
404391,44.041,-91.7674,740,1053,44.051186,268.25012
404928,44.9483,-94.0761,770,990,44.93939,265.93997
404929,44.8967,-93.8341,769,996,44.9064,266.16547
404948,45.1379,-94.7358,777,972,45.143127,265.26666
405857,44.5424,-94.2228,755,986,44.541355,265.76843
405702,43.8049,-91.7927,731,1052,43.811634,268.19208
405858,44.1005,-94.0769,739,991,44.10739,265.93402
406820,32.5546,-90.0047,318,1134,32.557453,269.9854
400897,35.7117,-80.6659,472,1404,35.71054,279.34766
404020,34.7492,-77.9882,453,1490,34.754124,282.0056
401139,35.505,-78.1924,479,1478,35.506496,281.79834
400746,36.0079,-77.8102,500,1486,36.014416,282.20474
400812,36.4392,-77.7082,516,1485,36.44159,282.28592
400705,36.1503,-79.3485,495,1439,36.141083,280.6362
400745,35.2976,-77.5538,476,1499,35.307777,282.45575
400818,36.2758,-78.3771,506,1467,36.279808,281.6265
400948,36.3744,-76.9398,519,1508,36.385708,283.0599
401058,36.2509,-76.5021,517,1522,36.248665,283.50143
401060,36.3629,-76.9151,518,1509,36.353443,283.0851
401101,34.6134,-77.9298,448,1493,34.605534,282.06714
401108,35.4895,-78.3067,478,1475,35.496918,281.69437
401178,36.0796,-79.1994,494,1444,36.088154,280.7932
401219,36.4765,-77.4688,519,1492,36.480076,282.5367
401222,35.8589,-77.4989,496,1496,35.851418,282.5014
401282,36.411,-78.1315,512,1473,36.404465,281.86462
400842,36.3121,-80.1525,497,1415,36.317997,279.86182
400465,34.8201,-78.9697,449,1460,34.81437,281.0162
400673,35.5412,-80.4751,467,1410,35.54852,279.51288
401173,34.7465,-78.4282,450,1477,34.74793,281.5685
400944,35.7971,-77.3789,495,1500,35.801796,282.62402
401183,35.2564,-81.8305,449,1372,35.252033,278.17163
403858,35.3999,-78.0522,476,1483,35.39932,281.93933
405876,35.5976,-77.6097,486,1495,35.594048,282.39758
405877,35.1617,-78.0911,467,1484,35.156624,281.9094
405879,35.214,-79.5558,460,1440,35.21078,280.44263
405891,35.0596,-77.1871,469,1512,35.047726,282.82385
405892,35.6808,-79.1372,480,1449,35.69164,280.86414
405903,34.7752,-79.559,444,1443,34.77243,280.4375
406193,34.9758,-79.9893,449,1429,34.976727,280.01794
406195,35.2285,-78.039,470,1485,35.22999,281.96234
406268,34.1723,-78.8359,427,1469,34.185707,281.16003
406292,35.4168,-78.7736,472,1462,35.410343,281.2329
406299,35.5559,-80.6515,466,1405,35.54667,279.34406
406300,35.3808,-82.3757,451,1355,35.381424,277.62924
406301,36.0091,-79.3688,490,1440,36.003643,280.63626
406302,35.2724,-79.7367,461,1434,35.268356,280.25482
406830,34.9805,-79.277,453,1450,34.973316,280.72046
400258,40.8264,-74.7155,694,1532,40.824932,285.2748
403624,39.0034,-74.933,627,1543,39.0002,285.07538
404176,40.0497,-74.935,665,1533,40.060028,285.05872
405872,39.4692,-75.2209,642,1531,39.471016,284.7959
403586,41.472,-74.0798,722,1543,41.482304,285.905
403683,40.8222,-72.8751,707,1582,40.82065,287.11514
403684,40.8114,-72.8572,707,1583,40.81352,287.1495
403814,41.5798,-74.1789,725,1540,41.580833,285.8276
404150,42.6075,-76.1521,749,1478,42.60935,283.85315
404152,43.1968,-76.2071,770,1471,43.202324,283.77997
404450,43.165,-75.3098,774,1495,43.15597,284.67484
404466,42.9237,-75.4229,765,1494,42.927296,284.56027
404950,43.0061,-78.7965,748,1404,43.01281,281.19556
405008,43.1005,-76.2959,766,1470,43.10378,283.71036
405657,43.2977,-77.939,763,1425,43.290924,282.06696
405659,42.8406,-73.8354,773,1537,42.85153,286.16266
405703,44.3694,-75.4586,817,1481,44.367325,284.54962
405825,44.9222,-74.2648,845,1506,44.93243,285.7207
406134,43.2027,-76.9726,765,1451,43.1924,283.01978
406145,41.8854,-74.1019,736,1539,41.87439,285.89236
406148,41.7462,-74.5163,729,1529,41.75894,285.47934
406139,42.9447,-76.7919,757,1458,42.94084,283.2056
406152,41.681,-74.8768,724,1520,41.687817,285.1202
406154,42.1921,-76.2598,733,1479,42.18402,283.75485
406156,43.0154,-77.7985,754,1431,43.02026,282.21283
406169,43.1902,-75.1889,776,1498,43.188885,284.79987
406228,41.867,-73.7038,739,1550,41.87742,286.30472
406327,42.5174,-79.2197,728,1397,42.523182,280.79788
406346,43.8639,-75.7195,797,1478,43.864536,284.26428
406360,41.3998,-74.5028,716,1533,41.392963,285.50317
406001,42.7717,-74.5514,765,1519,42.764492,285.4502
406144,41.3368,-74.5522,714,1532,41.347404,285.45065
406381,42.1304,-76.4389,730,1474,42.136044,283.5532
405793,40.5425,-84.1873,632,1273,40.545116,275.80984
404634,43.5543,-119.6845,789,307,43.570942,240.32402
405735,39.939,-76.7696,648,1484,39.922165,283.24182
406052,40.4718,-75.7852,674,1506,40.469143,284.20776
405675,41.5558,-71.1882,746,1620,41.552036,288.8056
404643,34.2476,-81.648,413,1384,34.241978,278.35803
404661,35.0162,-81.929,440,1370,35.02221,278.05667
404903,34.6629,-80.3903,435,1419,34.65679,279.60992
400577,35.0258,-85.2082,425,1272,35.020683,274.79636
405929,36.2942,-82.694,483,1340,36.29789,277.30942
404875,36.4468,-88.3275,467,1172,36.45839,271.66092
400965,29.4797,-98.2994,194,873,29.49255,261.69836
400694,29.4695,-98.3334,193,872,29.465656,261.66803
404062,28.9122,-99.157,173,845,28.923262,260.85245
400227,30.4253,-97.459,229,900,30.429749,262.5256
404853,29.2897,-95.2986,187,971,29.286207,264.69443
400627,37.6391,-113.6466,539,428,37.64994,246.36427
406746,38.0942,-76.7936,582,1498,38.10234,283.20404
404815,36.8012,-78.8333,522,1450,36.795628,281.17746
405803,36.8828,-79.484,521,1430,36.875977,280.51025
404814,36.5496,-79.0179,512,1446,36.553074,280.97833
400753,44.9105,-72.9796,853,1539,44.91292,287.00583
400808,44.1387,-73.2036,824,1541,44.14812,286.79254
405816,43.5786,-72.9569,805,1553,43.571182,287.03833
406377,39.7068,-79.9495,621,1397,39.6943,280.05713
406897,39.5392,-80.0992,614,1394,39.52416,279.90768
400457,36.3873,-119.2552,527,256,36.384796,240.75906
400459,36.1013,-119.0385,515,259,36.089054,240.95003
401129,36.5544,-120.3391,541,226,36.557316,239.67
401000,35.2607,-117.9975,478,283,35.264366,242.0034
400880,34.7083,-118.1285,459,275,34.717712,241.88528
404923,36.2316,-119.812,526,238,36.243565,240.18193
404925,34.5718,-117.576,450,290,34.56986,242.42871
406294,36.6344,-120.1751,543,231,36.642597,239.81639
405828,38.2613,-122.7366,620,174,38.254066,237.27159
406233,37.0535,-120.6321,561,222,37.05328,239.37303
406340,35.05,-119.1806,478,246,35.038006,240.81645
400602,38.2725,-108.7842,541,572,38.279797,251.22765
403870,40.092,-105.1912,597,681,40.08526,254.8007
404910,39.902,-104.6651,589,696,39.902805,255.34973
404674,40.6158,-103.1565,612,740,40.604015,256.84415
404717,40.267,-103.6538,600,725,40.25518,256.3412
404957,37.3764,-108.6154,507,572,37.369377,251.36862
401212,39.4078,-101.0416,565,798,39.41604,258.9665
400596,32.7131,-108.248,334,563,32.715786,251.74951
400623,35.3114,-106.6384,425,623,35.3231,253.36691
400546,33.3491,-104.5388,346,681,33.34228,255.47531
400802,35.89,-114.9583,482,378,35.893784,245.05704
403558,45.3182,-122.3312,870,255,45.321293,237.66408
403658,45.1208,-122.9373,867,238,45.1211,237.0723
403839,43.3186,-121.0022,789,270,43.3267,238.99625
403917,45.1818,-122.592,867,247,45.18646,237.40141
403977,45.4583,-122.2894,875,258,45.471733,237.72359
403829,43.5537,-119.6898,788,306,43.538433,240.29686
404896,45.4313,-122.2958,874,257,45.4388,237.69695
400554,29.5913,-104.3303,206,677,29.595982,255.68037
403697,31.2593,-102.322,264,745,31.25763,257.6697
401033,37.6444,-113.6056,539,429,37.65464,246.39783
401034,38.5248,-113.0348,568,451,38.526962,246.97086
406105,38.2258,-113.105,557,447,38.21627,246.89888
403490,41.5834,-71.9025,742,1601,41.59098,288.10837
406009,27.4454,-82.0657,160,1414,27.44081,277.94534
406351,31.8663,-84.0034,314,1325,31.868101,275.98758
404958,31.7281,-82.7267,315,1366,31.726572,277.27002
400051,35.8137,-78.7499,487,1459,35.822514,281.23602
400990,40.9125,-72.7437,711,1585,40.903187,287.25604
405951,40.9105,-72.7548,711,1585,40.903187,287.25604
406120,41.4041,-74.169,719,1542,41.410835,285.8431
405580,42.346,-76.9685,734,1458,42.33744,283.01877
405928,41.8421,-71.7132,752,1603,41.835068,288.27716
403492,34.9936,-81.8765,439,1372,34.986588,278.11594
406178,29.4155,-95.7395,192,957,29.427456,264.26974
405545,28.5634,-97.9605,159,884,28.562693,262.04062
406828,37.8861,-76.5512,576,1507,37.890118,283.4582
404677,40.612,-103.2336,612,738,40.600685,256.77325
400898,34.9751,-78.5176,458,1473,34.980854,281.49396
400890,35.4445,-77.6492,480,1495,35.436146,282.35504
400659,35.5856,-115.4346,474,361,35.59464,244.55376
401938,34.8889,-79.062,451,1457,34.883244,280.93283
401671,34.7449,-78.4212,450,1477,34.74793,281.5685
402711,34.5226,-79.8471,433,1436,34.518036,280.1436
400959,35.8238,-79.08,485,1450,35.818348,280.92963
400652,34.6963,-118.0625,458,276,34.697437,241.92448
400877,36.1362,-119.5606,520,245,36.13153,240.4568
400876,35.5907,-119.5761,501,239,35.595722,240.41301
405874,45.7963,-86.5344,817,1184,45.789043,273.4535
402514,27.7741,-82.239,171,1406,27.76364,277.76398
403176,27.6842,-82.4125,167,1401,27.680756,277.5965
401785,33.3072,-83.3922,370,1336,33.310127,276.60037
403192,40.0505,-86.8828,604,1200,40.05161,273.12222
403184,38.6617,-85.7855,557,1237,38.672314,274.2053
402295,35.5408,-79.4484,473,1441,35.54908,280.5585
401734,42.5421,-73.8306,762,1540,42.54478,286.16647
402114,42.8898,-77.2558,752,1446,42.880863,282.73526
402275,33.2373,-81.3508,378,1399,33.245346,278.63998
402720,33.7788,-81.1087,399,1403,33.782112,278.88596
405350,35.614,-89.2391,433,1148,35.607174,270.7575
402689,44.7882,-73.11,848,1537,44.797657,286.8832
403008,36.7163,-120.3958,547,226,36.71414,239.62045
403177,32.3066,-102.8583,304,730,32.305656,257.1277
403764,45.3053,-94.0875,784,989,45.31522,265.92184
405881,44.0231,-92.6147,738,1030,44.03325,267.38818
400947,35.7995,-77.0642,497,1509,35.801388,282.93036
403787,34.6638,-79.1336,443,1457,34.672153,280.88074
403800,35.416,-78.7164,473,1463,35.431274,281.27197
404846,43.1912,-76.3899,768,1467,43.174526,283.61954
400543,32.7469,-115.7121,372,332,32.75127,244.27643
401259,33.1165,-116.0016,387,326,33.11416,243.99313
403918,45.1379,-122.9144,868,239,45.154182,237.09848
401389,37.7311,-113.2194,540,441,37.736874,246.79497
403118,40.3725,-120.2616,678,263,40.384605,239.74904
401866,33.6263,-85.9406,371,1256,33.635445,274.05206
403128,39.9821,-105.0612,593,685,39.98668,254.95277
401574,41.5718,-72.1556,739,1594,41.564766,287.83633
404527,41.5774,-72.1028,740,1595,41.58336,287.8808
402516,27.6814,-82.207,168,1407,27.680779,277.7787
402515,27.8797,-81.9166,177,1416,27.876339,278.08978
403464,30.3965,-84.3696,258,1322,30.396639,275.64233
405342,27.717,-82.0354,170,1413,27.706629,277.96585
402980,32.2326,-81.3677,341,1405,32.239185,278.62265
403005,40.286,-88.1339,609,1164,40.290928,271.87836
402120,40.1367,-85.6886,611,1233,40.13082,274.30692
402062,38.02,-97.9754,511,885,38.010628,262.0147
402510,30.466,-91.3172,237,1098,30.465406,268.6689
401828,42.1511,-72.2696,759,1585,42.148945,287.71924
402477,42.2021,-72.5499,759,1577,42.206905,287.43933
401901,42.1725,-71.4672,766,1606,42.17479,288.52246
401645,43.0342,-83.3139,727,1283,43.035076,276.6776
402554,45.6475,-95.3288,795,956,45.63644,264.67523
401980,44.2159,-92.6592,745,1028,44.223732,267.3273
402555,44.0427,-92.6908,738,1028,44.036076,267.3136
402188,44.2555,-93.5836,745,1004,44.254364,266.4292
405445,44.0241,-92.6195,738,1030,44.03325,267.38818
401620,31.3993,-89.4918,276,1154,31.390419,270.5037
401804,35.2184,-78.6732,466,1466,35.23024,281.32208
401705,36.1149,-77.7255,504,1487,36.11403,282.26572
401818,35.223,-78.0197,470,1486,35.224327,281.99457
402170,34.7683,-78.9827,447,1460,34.76161,281.0031
402247,36.1606,-76.4884,514,1523,36.16379,283.51132
402296,35.134,-77.5384,470,1501,35.13836,282.47757
403148,36.3312,-76.0569,523,1534,36.33221,283.93805
401552,35.1688,-77.1172,474,1513,35.1732,282.8921
401571,36.4672,-77.6181,517,1488,36.450626,282.39133
402942,35.8441,-76.7982,500,1517,35.83244,283.21173
401547,36.4494,-78.1614,513,1472,36.436462,281.83884
405240,34.7521,-79.3943,444,1448,34.746246,280.59824
401342,36.0569,-77.7564,502,1487,36.061356,282.2515
402979,42.2138,-76.5226,732,1471,42.206768,283.4635
402353,40.4449,-84.0474,629,1278,40.44554,275.96982
402349,33.4927,-81.2976,387,1399,33.48348,278.69058
403137,33.3407,-80.7048,385,1418,33.339615,279.28107
402700,33.6107,-80.3369,397,1428,33.607384,279.6687
403343,27.4236,-98.8303,116,855,27.413843,261.18137
401728,29.3623,-98.2334,189,875,29.359732,261.76086
404567,33.4778,-96.1415,343,941,33.477287,263.84784
401456,35.8719,-120.3316,516,220,35.8643,239.6807
401457,35.835,-120.2973,515,220,35.838173,239.68884
401501,34.8208,-118.4412,465,266,34.820904,241.55379
401604,34.6926,-118.2863,459,270,34.687702,241.7257
401640,33.1656,-115.5493,386,340,33.16204,244.43977
402536,32.832,-115.5063,374,339,32.84069,244.4832
401936,36.2494,-119.9006,527,236,36.256763,240.109
402201,32.6683,-115.5597,368,336,32.667007,244.42657
404512,33.3452,-111.6018,371,462,33.33526,248.38368
401896,39.7656,-104.5906,584,697,39.77044,255.39833
402369,40.1811,-104.6902,599,696,40.171677,255.32234
403308,39.5805,-119.5177,644,276,39.57906,240.48132
405026,40.7714,-116.5094,668,369,40.7647,243.49524
402629,45.1703,-122.4729,866,250,45.182247,237.52145
403210,31.0359,-102.4649,256,740,31.0367,257.5269
403214,38.5107,-113.0344,567,451,38.500366,246.97665
404091,35.0394,-90.8065,408,1102,35.036346,269.17688
405537,35.1591,-91.6623,411,1076,35.164497,268.32968
404658,30.1047,-85.4059,243,1290,30.116581,274.59872
405491,44.651,-95.338,758,957,44.644806,264.67996
400941,35.8756,-77.0807,500,1508,35.886185,282.9199
403511,35.6016,-79.7856,473,1430,35.606293,280.20096
403509,35.76,-77.5123,493,1496,35.772472,282.47992
400733,35.2827,-81.6145,451,1378,35.27755,278.37793
403646,36.2839,-80.8413,492,1395,36.284622,279.17343
404147,36.5083,-79.437,508,1434,36.511135,280.5571
403929,34.7042,-78.4198,448,1478,34.6897,281.5871
405591,34.3235,-78.1987,436,1487,34.323586,281.79355
400085,40.8612,-74.8219,695,1529,40.87084,285.17987
400178,40.5146,-74.9768,681,1528,40.51129,285.02438
400270,39.4893,-74.9802,644,1537,39.48436,285.01624
400883,40.6952,-75.1467,686,1522,40.68116,284.8605
404610,34.1919,-82.1296,409,1370,34.19953,277.88705
400575,33.5652,-114.9186,397,362,33.565456,245.0667
400115,34.7946,-118.5113,465,264,34.808735,241.4899
400226,32.3718,-111.2832,334,467,32.373432,248.72021
401201,34.8097,-106.5171,406,625,34.81919,253.49391
401161,35.2834,-106.8121,424,617,35.280117,253.17317
403559,45.3796,-122.2329,871,258,45.36848,237.76413
406722,40.5766,-112.0846,639,490,40.587807,247.91252
405859,44.8475,-69.4512,877,1630,44.842976,290.56488
400052,32.6744,-115.6023,368,335,32.661766,244.39531
405101,30.5575,-97.6901,234,893,30.563204,262.30838
403919,36.5925,-79.301,512,1438,36.595787,280.71503
400500,35.8155,-119.451,508,245,35.81729,240.5514
405121,33.7196,-117.011,415,300,33.707375,242.98898
405231,43.1826,-76.2257,769,1471,43.176155,283.7715
405752,38.8982,-76.9551,610,1487,38.904797,283.04883
405103,39.0211,-76.9287,614,1487,39.010025,283.0796
405144,40.6378,-74.126,691,1550,40.626217,285.86865
400118,34.3203,-118.4308,447,262,34.32461,241.55914
400183,36.5238,-120.1233,538,232,36.51841,239.88985
401043,33.7122,-117.073,416,298,33.722324,242.91898
403593,34.579,-117.5793,450,290,34.56986,242.42871
404898,36.4149,-119.5536,530,247,36.406208,240.44243
405030,36.8119,-119.7417,546,245,36.81234,240.24905
406219,36.799,-119.6378,545,248,36.805477,240.35522
405142,37.717,-121.8854,594,192,37.707314,238.10242
400059,35.8009,-114.9765,479,376,35.80422,245.01056
406106,37.3193,-89.5256,496,1134,37.332355,270.47595
402650,35.4671,-93.5152,419,1020,35.4602,266.49774
402204,38.7177,-75.2884,614,1535,38.711784,284.6979
402355,31.2184,-83.7805,291,1336,31.215351,276.22305
405308,41.4829,-88.0636,653,1161,41.478992,271.93198
405212,39.7373,-86.2361,595,1219,39.749844,273.748
401707,41.9466,-70.7614,764,1627,41.963295,289.2326
402549,43.9808,-95.7677,733,946,43.980362,264.2475
402539,45.4899,-92.8518,792,1021,45.49165,267.15442
401341,36.4471,-76.5804,524,1518,36.45686,283.42392
402039,34.9347,-78.9618,453,1460,34.919895,281.04245
402161,35.8305,-77.6152,494,1493,35.816162,282.3897
402788,36.1582,-76.4914,514,1523,36.16379,283.51132
402242,35.6979,-77.8768,488,1486,35.698364,282.12015
402385,40.7324,-73.3759,700,1570,40.7232,286.63766
402272,33.7903,-81.2655,399,1398,33.805805,278.72668
402334,33.0437,-115.6277,382,337,33.040924,244.37048
402786,33.1864,-115.4289,386,344,33.182922,244.5657
405217,34.0353,-117.5342,430,287,34.02698,242.47408
405315,33.7661,-118.2889,426,262,33.774185,241.71237
405298,33.8811,-117.8916,427,275,33.877945,242.11552
402901,37.4574,-105.883,502,653,37.466404,254.12221
402130,38.5452,-118.1937,598,304,38.545105,241.79568
405358,36.0585,-115.2708,490,370,36.0645,244.74481
401635,44.1504,-117.001,794,382,44.153973,243.00479
405207,27.9662,-82.534,177,1395,27.968435,277.46768
404133,42.3731,-89.81,682,1110,42.384174,270.1913
404778,41.4555,-86.4879,657,1205,41.454655,273.52017
400809,42.1167,-71.2666,766,1612,42.129547,288.73166
400609,42.834,-70.9915,793,1612,42.826557,289.01007
400680,41.7485,-70.9656,755,1624,41.754044,289.03577
401279,42.2237,-71.6669,766,1601,42.21222,288.34796
406347,38.8613,-76.9133,609,1488,38.872513,283.07495
403780,45.4209,-94.0077,788,991,45.420242,266.00375
404763,44.2328,-93.9626,744,994,44.238453,266.0533
404795,44.0798,-93.5498,739,1005,44.092304,266.45697
401134,36.157,-77.2078,509,1502,36.158337,282.7906
400610,40.483,-75.0161,680,1527,40.491657,284.98138
405186,40.2007,-74.5762,673,1542,40.20984,285.43555
404904,34.2077,-80.2215,420,1427,34.22015,279.77554
405094,33.966,-117.6591,429,283,33.97743,242.3544
405131,38.0009,-121.7487,603,199,37.991,238.25294
405622,37.9141,-121.1986,596,214,37.91272,238.8105
406159,33.6685,-117.383,416,288,33.665104,242.60324
405612,39.8262,-104.9738,587,687,39.829784,255.04004
403736,35.0175,-106.101,412,638,35.013443,253.90004
406089,36.272,-115.0442,496,378,36.26436,244.96886
400322,45.2697,-122.7718,871,243,45.260654,237.21382
406671,34.7025,-118.1294,459,274,34.711727,241.85336
405865,41.8068,-71.5066,753,1609,41.81609,288.4955
405868,41.9652,-71.5281,758,1607,41.96042,288.47644
400261,32.1856,-103.1828,300,720,32.182465,256.81876
402599,38.2167,-122.5428,617,179,38.21251,237.46474
405311,33.4473,-112.2155,378,444,33.445595,247.77628
402520,27.7543,-82.1649,171,1408,27.754864,277.8231
402175,41.7658,-70.6434,758,1632,41.769863,289.34354
405314,42.1149,-71.066,767,1618,42.10977,288.95084
400426,39.297,-75.9824,630,1511,39.283638,284.01886
405260,39.4464,-76.2167,634,1503,39.438362,283.77942
405261,39.4453,-76.2191,634,1503,39.438362,283.77942
402359,44.4755,-93.2008,754,1013,44.48485,266.78177
405471,44.8861,-93.0256,769,1017,44.88156,266.95932
401530,36.003,-78.847,493,1455,36.002644,281.1459
401529,35.6011,-78.3684,481,1472,35.59271,281.61768
401531,36.1,-78.1563,501,1475,36.103207,281.8532
401561,35.1527,-77.1344,473,1512,35.152836,282.8527
402834,35.0467,-78.8109,459,1463,35.06195,281.17865
402196,34.3087,-78.6998,432,1472,34.301155,281.28854
401368,35.4744,-77.1124,485,1510,35.48003,282.8752
401942,34.5656,-79.0345,440,1460,34.576958,280.95743
403081,35.2936,-81.7737,451,1373,35.300552,278.21536
402902,34.5355,-77.9124,446,1494,34.54723,282.0853
404593,36.2733,-77.028,514,1506,36.26616,282.95764
405278,39.4601,-74.6816,645,1546,39.45132,285.32974
403213,43.0763,-77.6676,757,1434,43.081875,282.34424
402884,39.0837,-83.8817,580,1290,39.09076,276.1341
406077,41.5479,-83.5779,671,1284,41.541092,276.40393
405312,35.19,-89.7993,416,1133,35.18594,270.21494
405319,32.6905,-97.022,313,914,32.678673,262.97284
401630,38.0216,-77.9776,572,1465,38.031998,282.02585
403469,36.1405,-119.5669,520,244,36.125134,240.42438
401973,33.7177,-116.1983,410,325,33.71431,243.81299
405784,33.998,-117.5527,429,286,33.994907,242.4494
405238,34.029,-117.5171,430,287,34.02698,242.47408
405227,34.0977,-117.5445,433,287,34.105774,242.45303
405239,33.891,-118.0369,429,271,33.9067,241.97482
405289,38.6009,-121.398,622,215,38.597755,238.61542
405379,34.1454,-117.5709,435,287,34.158306,242.439
405397,34.2776,-118.4292,445,262,34.272182,241.57382
405456,36.7654,-119.7974,545,243,36.77323,240.19174
405198,34.1003,-117.5525,433,287,34.105774,242.45303
405786,34.0798,-117.2038,430,297,34.084595,242.79123
405303,32.1471,-110.9901,324,475,32.139805,249.01799
404573,39.6402,-104.5584,579,698,39.638046,255.44676
406680,38.2821,-104.5175,529,695,38.286945,255.47551
405309,36.0693,-115.2809,490,369,36.059326,244.71208
402199,42.5218,-122.8287,773,214,42.51643,237.1654
402625,45.1696,-123.1363,870,233,45.161716,236.85843
